NPLV,TST,C
512504,1668.2754,0.04492478
512505,1675.7329,0.041759893
512506,1665.8762,0.042618316
512507,1671.4299,0.061310995
512508,1673.9467,0.06284769
512509,1668.5686,0.05765999
512511,1666.8687,0.031832296
512512,1671.1636,0.04171445
512513,1671.576,0.0809945
512514,1656.7494,0.06432317
512515,1663.6039,0.077252485
512516,1667.8822,0.08918002
512517,1653.5938,0.0860833
512518,1658.5125,0.06642136
512519,1656.5543,0.0775269
512520,1655.9635,0.091358
512521,1661.5488,0.090893246
512522,1648.7031,0.06687601
512523,1664.1918,0.05700314
512524,1640.4778,0.048155088
512525,1665.3789,0.05483289
512526,1670.5874,0.057996698
512527,1643.7498,0.08144019
512528,1661.7867,0.061758902
512529,1664.7944,0.074456386
512531,1657.0815,0.060055587
512532,1666.0155,0.07802026
512533,1664.3417,0.111212276
512534,1664.6056,0.08042946
512535,1663.0448,0.06477493
512536,1662.5935,0.06838783
512537,1661.1907,0.08669575
512538,1665.122,0.063411
512539,1666.9554,0.07109015
512540,1664.9163,0.056858
512541,1666.33,0.067255236
512542,1668.5923,0.0676282
512544,1660.559,0.035792112
512545,1670.8761,0.06770327
512546,1664.794,0.07263931
512547,1664.2886,0.04054409
512548,1671.2793,0.032547742
512549,1667.1482,0.049141422
512550,1668.5662,0.07979702
512551,1659.301,0.07155956
512552,1654.1659,0.124272056
512553,1665.786,0.057787377
512554,1670.95,0.05192718
512555,1657.3973,0.08092176
512556,1659.3557,0.056481164
512557,1664.794,0.037852533
512558,1659.141,0.04171445
512559,1649.5273,0.06937182
512560,1663.2593,0.077796504
512561,1653.4783,0.06639417
512562,1669.1771,0.07038677
512563,1650.4741,0.05550903
512564,1648.9982,0.07909904
512566,1647.7423,0.05724483
512567,1662.1521,0.046640493
512568,1660.6416,0.05603075
512569,1663.5043,0.05582422
512570,1658.5769,0.06005122
512571,1649.0752,0.07720777
512572,1658.284,0.067771405
512573,1659.9725,0.059136625
512574,1662.339,0.09173306
512575,1647.26,0.06747803
512576,1656.715,0.066868
512577,1662.1027,0.054588042
512578,1662.8129,0.05102704
512579,1664.0698,0.06709169
512580,1665.3285,0.060412724
512581,1668.3649,0.060129885
512582,1666.3682,0.048983917
512583,1659.7615,0.06955935
512584,1655.0508,0.054845903
512585,1659.1509,0.06769698
512586,1653.9717,0.055679128
512588,1655.9812,0.049724985
512589,1660.5255,0.069184735
512591,1669.4144,0.07998499
512593,1661.7812,0.037285347
512594,1670.9167,0.08879434
512595,1669.3816,0.07498583
512596,1671.4265,0.07400344
512597,1680.6884,0.07427673
512598,1674.0773,0.052814595
512599,1652.0795,0.08083016
512600,1661.7139,0.059394475
512602,1649.2809,0.058300283
512603,1671.4691,0.08974046
512604,1674.254,0.058869522
512605,1673.1287,0.06619071
512606,1668.044,0.07385182
512607,1656.5718,0.059605718
512608,1654.784,0.081435814
512609,1655.5123,0.057823796
512610,1661.7448,0.060685605
512612,1659.4019,0.058139507
512613,1658.2347,0.069182836
512614,1663.339,0.061686184
512615,1661.7284,0.045274664
512617,1662.5037,0.050401267
512619,1643.2816,0.028481849
512621,1663.0359,0.08216662
512626,1656.4628,0.07699283
512627,1667.6414,0.043931942
512628,1647.3445,0.060072146
512629,1665.3685,0.088906355
512630,1670.5874,0.0639289
512631,1666.0773,0.10727239
512632,1666.8337,0.06654083
512634,1652.9547,0.04920665
512635,1668.0552,0.069182836
512636,1664.9918,0.07494214
512637,1662.5837,0.06477907
512642,1668.6417,0.053144597
512644,1656.094,0.04150173
512647,1664.3882,0.080003195
512649,1662.0502,0.0690539
512650,1664.2606,0.20574017
512651,1655.4675,0.08560756
512652,1664.6896,0.1115189
512653,1671.9968,0.069425024
512654,1670.2808,0.077149905
512655,1652.0614,0.083773635
512656,1666.1377,0.068068214
512658,1656.2911,0.06953379
512659,1664.1019,0.08278616
512660,1664.8107,0.07258766
512661,1664.8107,0.071182266
512662,1647.412,0.05528741
512665,1661.7448,0.068426885
512667,1673.0177,0.0839932
512669,1664.8125,0.054724876
512670,1651.0403,0.0692994
512671,1671.5997,0.06935913
512672,1669.7449,0.122568004
512674,1660.7452,0.075168066
512675,1659.0232,0.09852623
512676,1662.8956,0.04443534
512677,1644.7418,0.04921883
512678,1663.9757,0.059674833
512679,1668.5214,0.07854198
512680,1664.794,0.055919833
512681,1652.5216,0.06120442
512682,1666.2328,0.049459673
512683,1672.971,0.07614265
512684,1667.8885,0.052020475
512685,1669.3948,0.069499895
512686,1668.2412,0.062738486
512687,1667.8822,0.069499895
512688,1666.5076,0.028242497
512689,1672.9741,0.037933648
512690,1671.8583,0.044919908
512691,1646.8547,0.030205796
512692,1671.4775,0.031198258
512693,1662.8469,0.054637026
512694,1666.6985,0.030812772
512695,1663.3688,0.07793027
512698,1676.2751,0.056010634
512699,1653.2859,0.080835044
512700,1642.6917,0.07168181
512701,1654.4849,0.07241629
512702,1664.7944,0.069115184
512704,1664.1918,0.059421662
512705,1664.1918,0.065758094
512706,1655.4999,0.059421662
512707,1645.0962,0.06899367
512708,1661.4596,0.068966486
512709,1666.33,0.06395288
512710,1671.4775,0.073226094
512711,1671.851,0.10790234
512712,1645.0962,0.070208065
512713,1671.9968,0.06598373
512714,1662.6302,0.061680738
512715,1658.1226,0.062433403
512716,1669.2278,0.060799543
512718,1666.3914,0.06709698
512719,1664.4795,0.0691926
512720,1660.5156,0.054724876
512721,1661.2375,0.067894004
512723,1646.6125,0.04128721
512725,1650.3573,0.052420158
512726,1662.4506,0.051993288
512727,1651.1746,0.06709698
512728,1658.8445,0.07279602
512729,1652.7587,0.08512442
512730,1651.1841,0.062353875
512731,1655.8157,0.09039316
512736,1647.2601,0.03257337
512737,1650.6031,0.044463303
512738,1663.7634,0.032819454
512739,1652.7822,0.09873841
512740,1667.3846,0.04580455
512741,1660.9076,0.028481849
512742,1660.2241,0.039924417
512743,1669.0533,0.061550103
512744,1674.5447,0.055230528
512745,1676.5741,0.1187986
512746,1672.0867,0.09131836
512747,1662.9016,0.072355606
512748,1652.9933,0.07359688
512749,1674.7733,0.066940024
512750,1654.8329,0.059691086
512751,1652.6041,0.05381687
512752,1666.5087,0.05734364
512753,1654.7461,0.068588376
512754,1650.9459,0.047988504
512755,1662.1064,0.078801475
512756,1667.6508,0.0641126
512757,1674.3762,0.06588988
512758,1652.6006,0.070583105
512759,1645.1171,0.080060296
512760,1648.9897,0.09948827
512761,1650.286,0.06632271
512762,1671.5221,0.05465801
512763,1651.7975,0.06583216
512764,1664.0698,0.05743394
512765,1647.7587,0.062393714
512768,1647.0277,0.04589308
512769,1645.2584,0.05567309
512775,1664.1833,0.028326703
512776,1671.7711,0.04463547
512777,1674.0515,0.036204156
512778,1665.9885,0.045503415
512782,1660.6326,0.048960675
512788,1672.9099,0.15470935
512793,1664.3654,0.071027786
512796,1667.3136,0.07845325
512797,1662.8075,0.05802268
512799,1667.1969,0.055402547
512800,1671.409,0.08773334
512801,1668.3558,0.081172876
512802,1670.9167,0.06916063
512803,1666.3612,0.07226078
512804,1661.4852,0.058161117
512805,1662.7373,0.108689465
512806,1665.9849,0.05786612
512807,1666.2638,0.10470795
512813,1660.4039,0.06738912
512814,1670.2207,0.08091603
512815,1662.1136,0.06548533
512819,1664.3745,0.112786025
512821,1659.4167,0.057355277
512823,1673.7264,0.052814595
512824,1675.878,0.059394475
512825,1648.3789,0.07523638
512826,1658.1442,0.07059547
512829,1638.1769,0.3413829
512830,1670.8787,0.089088455
512832,1662.9293,0.50000864
512833,1668.9668,0.06533324
512834,1660.3237,0.29424465
512836,1662.7373,0.06875635
512838,1652.6963,0.05875659
512839,1654.6693,0.053199247
512840,1667.1862,0.07367949
512841,1658.9714,0.05698156
512842,1647.515,0.08981589
512843,1666.2638,0.040559284
512844,1663.1577,0.048470374
512845,1656.6152,0.07712016
512846,1659.5923,0.07535344
512847,1647.0454,0.057175804
512849,1665.6476,0.033675253
512850,1661.6252,0.056727175
512851,1666.025,0.05487875
512852,1653.1516,0.0703402
512853,1656.2937,0.057361092
512854,1660.5135,0.038059242
512855,1675.0723,0.06557974
512856,1669.288,0.07153373
512857,1669.288,0.073576726
512858,1669.3534,0.054024715
512859,1669.9247,0.10303152
512861,1669.9247,0.04555141
512862,1672.1019,0.02995163
512863,1671.0177,0.0432849
512864,1653.8347,0.04848038
512865,1657.3031,0.04694077
512866,1665.6476,0.04239684
512867,1667.8822,0.04644135
512868,1662.8749,0.042504102
512869,1647.0604,0.05327473
512870,1638.2539,0.05042763
512871,1662.987,0.10622718
512872,1640.2793,0.1395155
512873,1647.9774,0.053026184
512874,1666.2617,0.11721153
512876,1650.9369,0.049302325
512878,1653.4988,0.049206264
512882,1660.667,0.06760858
512884,1674.1499,0.08414946
512885,1676.5741,0.10092269
512887,1670.0985,0.10419577
512888,1667.114,0.10546402
512891,1665.8293,0.09952083
512892,1665.603,0.084055535
512893,1671.4775,0.058839533
512894,1672.4419,0.09209154
512897,1651.2388,0.05520334
512898,1663.9728,0.07765116
512899,1656.6896,0.043364108
512900,1666.9689,0.038712144
512901,1657.8381,0.052941162
512902,1640.4518,0.03863892
512903,1674.4244,0.03378009
512904,1676.2307,0.08960112
512905,1666.4529,0.059623424
512906,1669.8171,0.025056435
512907,1667.0322,0.082320616
512909,1653.2745,0.07559218
512910,1671.4775,0.03586099
512911,1670.6083,0.03144911
512913,1662.5818,0.067948595
512914,1671.4698,0.040353715
512915,1652.673,0.031929027
512917,1655.7526,0.040232856
512918,1663.635,0.041202214
512919,1662.5295,0.047988504
512923,1652.8683,0.06572953
512925,1651.9297,0.11196256
512929,1660.3546,0.06304502
512931,1658.3649,0.04512508
512933,1665.6127,0.093536824
512934,1665.6608,0.03458423
512935,1671.4775,0.09044352
512936,1671.4775,0.07146087
512937,1655.974,0.05062246
512938,1664.314,0.07008559
512939,1664.1914,0.09626678
512940,1665.9015,0.030807944
512942,1663.9896,0.046879776
512943,1659.2087,0.092717774
512945,1670.6246,0.05466385
512946,1669.5847,0.05752348
512947,1669.8906,0.053597145
512949,1658.629,0.08169759
512951,1643.3647,0.036781903
512952,1660.6418,0.06484661
512953,1651.3146,0.059339035
512954,1648.1627,0.045533292
512955,1661.4915,0.02413874
512958,1658.2657,0.033675253
512959,1655.3655,0.0387523
512961,1664.2936,0.045440074
512962,1664.1405,0.04750882
512963,1654.2612,0.056391437
512965,1668.3439,0.08966117
512966,1664.15,0.044106405
512967,1661.7867,0.05953893
512970,1670.95,0.059324045
512973,1655.2404,0.09008416
512974,1654.9626,0.075386085
512975,1659.1277,0.041204717
512976,1666.4521,0.10912426
512977,1664.64,0.03178024
512978,1649.6202,0.03203949
512979,1660.4246,0.071302846
512980,1659.4021,0.08876012
512982,1665.8785,0.03900914
512984,1641.433,0.047512684
512986,1660.3024,0.04631652
512990,1647.5183,0.051847283
512991,1664.6329,0.04503023
512992,1652.4645,0.04234763
512993,1655.1626,0.06590089
512994,1663.3391,0.032626238
512995,1656.1147,0.046803817
512999,1651.8387,0.06090768
513000,1646.7109,0.058401253
513001,1640.536,0.07183848
513002,1645.3461,0.04978755
513003,1646.8589,0.064931706
513004,1647.947,0.054975264
513005,1650.2196,0.058704622
513006,1653.9489,0.06910811
513007,1650.9866,0.05522949
513008,1654.5642,0.08316721
513009,1652.5419,0.050023716
513010,1646.7109,0.06228859
513013,1651.9451,0.06274836
513015,1670.5594,0.030044861
513016,1649.8174,0.0677154
513017,1658.6956,0.037577942
513018,1661.2269,0.051665474
513019,1661.129,0.05799634
513020,1645.3302,0.058262587
513021,1657.0057,0.0600701
513022,1662.1136,0.07969128
513023,1656.2098,0.07059725
513024,1663.1139,0.07901478
513025,1661.0258,0.048141107
513028,1659.0608,0.043660715
513029,1654.4628,0.04883159
513030,1661.0237,0.03513266
513034,1659.1094,0.04878537
513036,1666.9971,0.038532156
513038,1650.9742,0.03690484
513042,1664.8594,0.052264046
513047,1651.8579,0.042925917
513049,1654.3964,0.064981624
513051,1670.6083,0.052082025
513056,1661.7837,0.052443568
513057,1666.7712,0.06103247
513058,1653.0022,0.06039305
513059,1674.3889,0.056416944
513060,1665.6814,0.045577765
513061,1669.2413,0.058195647
513062,1672.8445,0.053176217
513064,1668.3992,0.050764278
513065,1657.1554,0.10954172
513066,1657.9568,0.07900892
513067,1665.4878,0.12154144
513068,1668.0432,0.05000822
513069,1648.4087,0.054560784
513070,1657.0325,0.07612448
513072,1654.8737,0.04776463
513073,1659.2014,0.0357297
513074,1657.5995,0.09096134
513075,1660.623,0.08613709
513078,1657.1732,0.054024458
513079,1651.2092,0.051026456
513080,1658.3363,0.06401136
513081,1666.1326,0.08431345
513082,1667.921,0.076716855
513083,1669.4144,0.08628979
513084,1666.7378,0.09268167
513085,1650.4207,0.07201137
513087,1664.5044,0.12254366
513088,1651.2152,0.044422433
513089,1665.9312,0.09499804
513091,1662.9921,0.057854135
513092,1663.6458,0.053719033
513093,1663.9113,0.05119524
513094,1662.9921,0.06154472
513096,1677.9921,0.06952975
513097,1661.3618,0.060136054
513098,1665.09,0.044487577
513099,1665.09,0.055573165
513100,1665.7843,0.06084131
513101,1671.4698,0.043796204
513102,1671.1724,0.045506258
513103,1665.6127,0.09800342
513105,1652.6101,0.05885272
513106,1659.911,0.06101015
513107,1655.5392,0.075214736
513108,1651.6078,0.04301809
513109,1642.7499,0.04264291
513110,1658.7781,0.045374133
513111,1653.5205,0.045097284
513112,1659.1798,0.060508512
513113,1659.5669,0.035304595
513114,1652.8683,0.06785031
513115,1655.4535,0.03898013
513116,1656.8853,0.032973677
513117,1653.0022,0.04261373
513118,1659.2378,0.051623274
513119,1657.7634,0.08707933
513120,1664.2358,0.08631358
513121,1657.7229,0.096864104
513122,1661.0145,0.085476525
513123,1656.0703,0.060771707
513124,1664.2509,0.05338492
513125,1663.8638,0.09672437
513126,1669.6135,0.075976245
513127,1661.0068,0.08453337
513129,1656.8281,0.098854445
513131,1656.5508,0.081103034
513134,1665.2328,0.08157232
513136,1655.4728,0.054318324
513139,1662.6549,0.058287855
513140,1668.4354,0.091711715
513141,1670.1699,0.051644497
513143,1656.8915,0.10002581
513144,1675.7559,0.071481965
513149,1665.9036,0.17956646
513150,1660.6947,0.16705468
513151,1653.031,0.30265924
513153,1639.2186,0.1015258
513154,1667.2421,0.1804536
513155,1671.1714,0.13354729
513156,1649.1208,0.15759978
513158,1654.1024,0.13679786
513160,1665.0781,0.12695424
513161,1663.8009,0.120629475
513162,1677.1738,0.14429656
513163,1671.112,0.07814229
513164,1674.8127,0.12512545
513165,1649.5902,0.052541137
513166,1656.4235,0.22025411
513167,1664.7566,0.08279347
513168,1653.3632,0.058637258
513169,1659.3745,0.07514688
513172,1664.0135,0.06523755
513173,1671.1724,0.13264638
513177,1668.2245,0.107517995
513178,1666.9138,0.16562478
513179,1651.4996,0.08384959
513181,1658.1946,0.15484889
513184,1652.548,0.10193343
513185,1662.2506,0.124267854
513186,1675.672,0.043657176
513187,1663.0607,0.098806985
513188,1665.8231,0.05710121
513189,1653.4589,0.046896677
513190,1658.4636,0.07465813
513191,1668.5825,0.12759976
513192,1662.8593,0.18994355
513193,1672.8445,0.16572784
513194,1647.9086,0.15825614
513195,1649.2289,0.26867995
513196,1650.4321,0.18678372
513197,1668.1478,0.047180407
513198,1669.1538,0.033691023
513199,1662.8477,0.07017532
513200,1659.2767,0.046688087
513203,1652.7274,0.12541205
513205,1652.0762,0.08578172
513206,1660.0308,0.1420446
513207,1654.6628,0.16945823
513209,1662.041,0.20877732
513210,1653.4414,0.011159663
513211,1671.4775,0.011159663
513212,1664.1207,0.078112744
513213,1671.5764,0.14664906
513214,1663.8949,0.054715086
513215,1666.4519,0.05508061
513217,1662.7676,0.012489579
513218,1661.1592,0.015556378
513221,1645.4287,0.12376731
513222,1665.9414,0.039801445
513224,1671.0585,0.052617688
513225,1662.0864,0.077466734
513226,1669.8405,0.022247782
513227,1662.5043,0.04436899
513228,1667.2098,0.10260588
513229,1671.9305,0.06115664
513230,1649.7122,0.07060091
513231,1646.0948,0.09009434
513232,1649.7122,0.10812208
513233,1664.2189,0.1458967
513234,1656.4669,0.088779874
513235,1642.6123,0.036744643
513236,1657.9723,0.15096034
513237,1658.7548,0.013066028
513238,1658.327,0.15412872
513239,1654.147,0.09030117
513240,1650.7965,0.19123444
513241,1661.3618,0.10257546
513242,1647.6543,0.106432796
513243,1667.3982,0.13499086
513244,1649.8528,0.12518892
513245,1648.2509,0.112153694
513246,1641.6244,0.108842425
513247,1640.1359,0.185753
513249,1666.1652,0.16651964
513250,1660.9589,0.071994014
513251,1648.492,0.08339448
513252,1663.6908,0.07540935
513253,1644.6525,0.09871283
513254,1669.5532,0.08750145
513255,1667.5297,0.100392796
513256,1664.3914,0.18516496
513257,1653.3964,0.105266824
513259,1667.0083,0.11096073
513260,1668.1163,0.06622245
513261,1663.7876,0.07327871
513262,1675.1995,0.06793678
513263,1652.24,0.13344815
513264,1649.2064,0.17386335
513265,1660.5646,0.08202904
513266,1646.9174,0.26031062
513267,1653.478,0.04835222
513268,1658.5819,0.086271115
513269,1662.987,0.10731602
513270,1662.987,0.11472924
513271,1644.0742,0.09431317
513272,1660.3806,0.056433503
513273,1673.3289,0.12392171
513274,1668.007,0.06924175
513275,1649.2631,0.15148191
513278,1666.025,0.082322195
513281,1670.6246,0.14205043
513282,1675.093,0.09353836
513283,1679.9563,0.17097856
513284,1674.3889,0.13879797
513285,1673.6385,0.10866907
513286,1667.5706,0.08022993
513287,1646.4039,0.040015914
513288,1660.7533,0.061631132
513289,1637.8534,0.034886654
513290,1661.1355,0.036237232
513292,1665.7913,0.07464204
513293,1662.699,0.030498585
513294,1644.0203,0.23323116
513297,1651.4224,0.19892845
513299,1665.0574,0.12794064
513301,1675.7888,0.15488233
513302,1656.032,0.16466688
513303,1657.0057,0.1332368
513304,1645.9772,0.10837595
513305,1657.4263,0.22186457
513307,1654.614,0.111929975
513309,1664.7535,0.028776934
513310,1639.6018,0.17103805
513311,1659.1403,0.13128643
513313,1664.1422,0.0499678
513316,1637.4266,0.18856212
513317,1648.4899,0.30837268
513318,1663.1199,0.12626565
513319,1659.3593,0.077857815
513320,1664.1459,0.16996095
513321,1663.8154,0.14254345
513322,1666.5751,0.1240314
513323,1647.4451,0.21691625
513324,1668.0748,0.13998288
513325,1678.5325,0.16609064
513326,1641.8557,0.082574464
513327,1650.774,0.14293848
513328,1649.8241,0.070781685
513330,1653.7743,0.10641738
513331,1650.6423,0.07704123
513332,1675.7559,0.03662371
513333,1667.0575,0.05849066
513334,1650.0814,0.05835866
513335,1669.8169,0.038535137
513336,1655.084,0.06473171
513337,1672.6096,0.07634423
513338,1666.6707,0.06102742
513339,1666.0155,0.0982367
513341,1648.9994,0.0820819
513342,1652.7274,0.0955614
513344,1643.4928,0.29889172
513345,1660.4744,0.24210083
513346,1664.9617,0.11617173
513347,1651.9072,0.049500443
513348,1654.829,0.11519138
513349,1654.0869,0.09693872
513350,1672.8445,0.11941673
513351,1677.9921,0.11341213
513352,1662.1344,0.19511522
513354,1662.8079,0.15286611
513357,1659.0872,0.19447869
513358,1644.7412,0.06514823
513359,1643.4651,0.059924483
513360,1648.4781,0.03850795
513361,1649.7028,0.050799116
513362,1648.7147,0.08767328
513363,1646.9413,0.1136176
513364,1664.0038,0.03917688
513365,1664.822,0.026824733
513366,1669.8906,0.05591372
513367,1648.7902,0.3016382
513369,1665.6172,0.059871595
513370,1667.6925,0.088592865
513371,1656.0033,0.0743505
513372,1671.0177,0.0944528
513374,1672.699,0.070861
