NPLV,TST,C
512631,1666.2128,0.09795326
512632,1657.9884,0.08572095
512634,1657.4187,0.05683974
512635,1662.2949,0.09937697
512636,1657.4187,0.11350345
512637,1669.6122,0.05434889
512642,1666.2678,0.06082557
512644,1661.39,0.05302364
512647,1662.7798,0.06004507
512649,1670.0283,0.054331243
512650,1669.1627,0.13741118
512651,1662.5287,0.116561316
512652,1662.6614,0.12659253
512653,1657.9407,0.18489891
512654,1664.7931,0.15638563
512655,1649.1405,0.122955024
512656,1664.8118,0.13788038
512658,1664.8118,0.09147202
512659,1658.6492,0.10277503
512660,1664.8118,0.0992964
512661,1662.3152,0.10471207
512662,1648.5856,0.066597894
512665,1656.2136,0.09509275
512667,1662.7333,0.119151495
512669,1664.6002,0.08599557
512670,1643.2144,0.13407141
512671,1664.8118,0.12708105
512672,1663.7166,0.095603846
512674,1645.6989,0.13109443
512675,1663.905,0.09584642
512676,1655.8975,0.07323023
512677,1645.1886,0.06534429
512678,1661.9813,0.071461186
512679,1663.905,0.065039754
512680,1662.6748,0.071461186
512681,1651.8766,0.06674769
512682,1663.1654,0.12125461
512683,1665.2042,0.09391808
512684,1661.8696,0.13435848
512685,1662.5159,0.071884215
512686,1667.0942,0.07987538
512687,1661.2772,0.08285384
512688,1669.4038,0.03822325
512689,1652.5773,0.04152592
512690,1659.5092,0.03291979
512691,1657.232,0.042111017
512692,1662.0487,0.042927533
512693,1667.098,0.04391997
512694,1661.738,0.042927533
512695,1665.7064,0.07618572
512698,1664.1467,0.12696755
512699,1648.6873,0.13294163
512700,1649.7733,0.080957465
512701,1665.2593,0.0891749
512702,1665.7064,0.0724606
512704,1663.5942,0.06568275
512705,1658.1216,0.10177622
512706,1655.0929,0.06776993
512707,1646.4076,0.096202314
512708,1666.4352,0.088356726
512709,1666.6863,0.08448103
512710,1667.3453,0.08942315
512711,1671.6562,0.06981833
512712,1650.209,0.12550248
512713,1674.2847,0.06944946
512714,1663.7283,0.06963737
512715,1662.6748,0.06972215
512716,1661.9553,0.055796683
512718,1662.6748,0.09038007
512719,1662.6748,0.07945376
512720,1662.7197,0.071461186
512721,1660.4373,0.08599557
512723,1662.6748,0.055676304
512725,1649.7284,0.07264248
512726,1659.297,0.14016064
512727,1662.7076,0.086172335
512728,1661.0868,0.13019171
512729,1646.1042,0.07852749
512730,1653.0695,0.11343841
512731,1649.2351,0.08568995
512736,1648.5591,0.04503856
512737,1645.162,0.046734996
512738,1663.6511,0.042581815
512739,1651.1123,0.06159549
512740,1662.3461,0.044204045
512741,1663.6321,0.037735727
512742,1662.7844,0.04715802
512743,1668.3046,0.07760074
512744,1663.7666,0.06546222
512745,1663.814,0.11869714
512746,1662.4696,0.12583216
512747,1669.3131,0.09514236
512748,1655.2365,0.113433175
512749,1661.4241,0.08147261
512750,1654.0309,0.13803217
512751,1670.1395,0.10387488
512752,1664.2323,0.10200916
512753,1666.0221,0.08844114
512754,1667.7625,0.08853423
512755,1666.191,0.16393998
512756,1667.7625,0.11903838
512757,1665.7986,0.071042836
512758,1646.5338,0.066802576
512759,1655.7072,0.08435757
512760,1659.7482,0.12266108
512761,1653.4957,0.081573606
512762,1668.081,0.06534388
512763,1652.6844,0.09059095
512764,1663.7065,0.10371537
512765,1652.5898,0.09930508
512768,1658.3419,0.09680521
512769,1651.8453,0.06259792
512775,1661.8281,0.049384814
512776,1668.9426,0.04937224
512777,1659.1025,0.060681406
512778,1660.1587,0.07165093
512782,1658.0582,0.09145443
512788,1670.5967,0.15986697
512793,1665.386,0.068437204
512796,1663.3116,0.13344496
512797,1655.1346,0.0852339
512799,1659.045,0.074620284
512800,1671.851,0.105778836
512801,1667.5101,0.1216008
512802,1663.13,0.097687036
512803,1665.1755,0.11346503
512804,1649.5724,0.07977158
512805,1661.1324,0.1508708
512806,1661.979,0.09461887
512807,1667.0111,0.11177169
512813,1661.8973,0.1039888
512814,1665.1884,0.10431909
512815,1652.0569,0.08846758
512819,1662.8271,0.10103694
512821,1665.2042,0.068437204
512823,1663.6204,0.053844456
512824,1664.8118,0.07016266
512825,1643.2023,0.12957451
512826,1660.9658,0.11870892
512829,1629.4453,0.8715
512830,1667.866,0.11554391
512832,1670.613,0.11517552
512833,1662.1432,0.09114368
512834,1667.9375,0.092637286
512836,1662.7197,0.093095906
512838,1662.5159,0.091582574
512839,1665.9872,0.080335565
512840,1668.2596,0.08044709
512841,1671.5294,0.08625091
512842,1666.9314,0.12908319
512843,1659.0646,0.047786053
512844,1662.691,0.051017657
512845,1668.3586,0.1177355
512846,1665.6279,0.08976517
512847,1642.0309,0.044945512
512849,1661.3182,0.043655213
512850,1665.3138,0.08510207
512851,1665.3604,0.08993602
512852,1649.0254,0.08509023
512853,1650.7601,0.10095868
512854,1658.7787,0.045833882
512855,1668.081,0.09025316
512856,1661.4241,0.12426696
512857,1657.9407,0.1418132
512858,1663.7065,0.082280554
512859,1664.6072,0.07117391
512861,1655.1633,0.060593896
512862,1654.9872,0.049851563
512863,1667.3468,0.054331243
512864,1662.2843,0.059945382
512865,1663.13,0.049798876
512866,1667.5809,0.05546938
512867,1661.8376,0.09717506
512868,1660.8688,0.049258497
512869,1644.3652,0.05607417
512870,1645.2277,0.057678867
512871,1656.4272,0.13175565
512872,1658.2622,0.13582812
512873,1645.6315,0.08845739
512874,1666.2722,0.13735098
512876,1649.2856,0.08939462
512878,1666.4988,0.08488323
512882,1650.7231,0.09698903
512884,1666.9156,0.0771951
512885,1670.613,0.10173095
512887,1666.9156,0.09879313
512888,1665.0807,0.18677919
512891,1663.1729,0.10761827
512892,1668.3701,0.083648935
512893,1671.1008,0.10342886
512894,1666.4761,0.10163393
512897,1654.399,0.07584557
512898,1665.2201,0.116638355
512899,1660.9922,0.14080141
512900,1666.2128,0.060092535
512901,1649.3446,0.046912104
512902,1653.197,0.04769259
512903,1667.0942,0.04932851
512904,1667.5514,0.11062295
512905,1669.9866,0.060079444
512906,1659.9076,0.048106264
512907,1662.8271,0.083912455
512909,1662.8499,0.108971335
512910,1667.0942,0.05015668
512911,1658.0778,0.048334885
512913,1667.0983,0.078262195
512914,1656.6359,0.06346052
512915,1659.7092,0.035662245
512917,1662.3179,0.07576349
512918,1662.5159,0.060070634
512919,1662.9218,0.09009698
512923,1664.8958,0.10508748
512925,1641.8997,0.110859916
512929,1661.7042,0.06361417
512931,1661.7042,0.06004507
512933,1657.2656,0.071089126
512934,1661.0868,0.050897278
512935,1667.0942,0.04837811
512936,1664.9402,0.07486516
512937,1666.0898,0.06661396
512938,1668.1028,0.071260296
512939,1663.3693,0.086226374
512940,1667.0942,0.055627085
512942,1660.4373,0.0631227
512943,1660.8983,0.103060246
512945,1662.9218,0.09515799
512946,1664.8118,0.055627085
512947,1663.905,0.073126346
512949,1658.4414,0.08698051
512951,1645.8446,0.036501728
512952,1661.444,0.063794374
512953,1662.3899,0.065517984
512954,1649.2084,0.06911052
512955,1657.232,0.04509085
512958,1661.7976,0.06943782
512959,1665.2042,0.052946802
512961,1666.5941,0.069473095
512962,1673.2957,0.09815443
512963,1663.6844,0.055222042
512965,1663.6844,0.04163298
512966,1661.6812,0.05008143
512967,1664.8684,0.05008143
512970,1664.0525,0.06656204
512973,1663.6633,0.19502123
512974,1664.3442,0.11858536
512975,1653.147,0.056557424
512976,1658.9183,0.08206736
512977,1662.9218,0.05520385
512978,1656.6359,0.059755653
512979,1664.8118,0.06535341
512980,1658.9183,0.14198785
512982,1661.7976,0.055624813
512984,1653.6477,0.053494252
512986,1667.0942,0.05717984
512990,1652.2578,0.07441538
512991,1661.187,0.053724077
512992,1652.7811,0.045907367
512993,1663.6844,0.050038207
512994,1664.8118,0.055627085
512995,1666.155,0.048415978
512999,1653.4136,0.09794466
513000,1652.0143,0.12279996
513001,1647.4763,0.05900027
513002,1650.4834,0.05415418
513003,1649.2521,0.07180475
513004,1646.7264,0.060587805
513005,1655.9677,0.06437337
513006,1649.2488,0.07583952
513007,1648.8131,0.10082275
513008,1652.4696,0.14990489
513009,1654.5835,0.055512533
513010,1660.7802,0.05642967
513013,1642.0707,0.060078748
513015,1661.7976,0.04519767
513016,1645.6764,0.08045474
513017,1652.0569,0.07069026
513018,1655.1346,0.062872775
513019,1661.7905,0.06842745
513020,1645.8512,0.07126744
513021,1653.6803,0.074149124
513022,1650.0334,0.09553257
513023,1653.7762,0.10920107
513024,1659.5974,0.12780114
513025,1663.9086,0.09456955
513028,1663.9086,0.07169415
513029,1653.2446,0.06915033
513030,1663.9086,0.050897278
513034,1667.5809,0.061924443
513036,1668.081,0.04932851
513038,1668.081,0.05015668
513042,1668.081,0.055010963
513047,1650.2994,0.050446782
513049,1668.7367,0.056091547
513051,1661.4396,0.052703768
513056,1667.3771,0.08722267
513057,1663.9636,0.05008143
513058,1658.8607,0.070086144
513059,1663.9086,0.07705035
513060,1663.1348,0.059470423
513061,1659.1571,0.07010744
513062,1663.4932,0.082644545
513064,1666.191,0.06950896
513065,1653.2446,0.064220816
513066,1655.3479,0.09578278
513067,1665.1755,0.10428744
513068,1665.7986,0.06950896
513069,1655.1937,0.074094236
513070,1652.0214,0.074971
513072,1659.4718,0.058873348
513073,1664.5208,0.049859837
513074,1655.4695,0.06597215
513075,1653.258,0.1018706
513078,1659.7013,0.050866373
513079,1660.2152,0.04509085
513080,1667.5349,0.058352232
513081,1664.8528,0.05331481
513082,1662.9904,0.07466427
513083,1665.0643,0.097274415
513084,1665.3646,0.09907147
513085,1651.7267,0.06324302
513087,1657.5281,0.052184165
513088,1659.2379,0.093268745
513089,1666.6877,0.07571718
513091,1662.2539,0.056155633
513092,1667.4774,0.07014517
513093,1667.6813,0.06846927
513094,1665.3508,0.08439588
513096,1667.6926,0.08539535
513097,1653.2446,0.06597215
513098,1663.1804,0.058873348
513099,1660.3801,0.07304135
513100,1668.1619,0.064430095
513101,1659.9269,0.065939866
513102,1665.2042,0.056096613
513103,1661.7913,0.07291294
513105,1646.3627,0.060078748
513106,1646.5978,0.07815701
513107,1650.8799,0.14324303
513108,1648.9948,0.04096306
513109,1649.8295,0.05061263
513110,1671.6447,0.08700834
513111,1665.2269,0.0684335
513112,1665.2042,0.122182995
513113,1665.935,0.058873348
513114,1663.905,0.082644545
513115,1664.3413,0.062061716
513116,1658.2144,0.058873348
513117,1657.4187,0.05763312
513118,1666.0159,0.07380741
513119,1667.9375,0.092430115
513120,1672.1012,0.13015488
513121,1660.2881,0.07161953
513122,1664.7058,0.07011997
513123,1658.2943,0.09004547
513124,1665.9854,0.09250377
513125,1664.1893,0.10935515
513126,1666.4996,0.091521814
513127,1667.9025,0.11860669
513129,1669.7649,0.11327057
513131,1651.166,0.08525577
513134,1655.378,0.14989051
513136,1667.9824,0.09613827
513139,1655.6477,0.07736158
513140,1666.2366,0.09447313
513141,1671.2073,0.06082557
513143,1657.7605,0.14347042
513144,1665.2513,0.15496871
513149,1655.2885,0.19081399
513150,1646.0845,0.18841359
513151,1655.7072,0.11171685
513153,1654.0309,0.0940346
513154,1665.2513,0.28677556
513155,1671.0052,0.18304272
513156,1650.2478,0.30752096
513158,1652.312,0.20084493
513160,1650.0175,0.19691847
513161,1673.4775,0.14221449
513162,1671.5835,0.31252134
513163,1665.2513,0.15745907
513164,1665.2513,0.17676647
513165,1653.6985,0.28179187
513166,1653.6985,0.30766407
513167,1663.9503,0.14159746
513168,1653.6985,0.03816912
513169,1651.8568,0.08505644
513172,1666.2869,0.045778364
513173,1671.5835,0.049372442
513177,1670.5967,0.18465318
513178,1669.2068,0.18317597
513179,1646.3795,0.15653335
513181,1652.632,0.19085392
513184,1647.8218,0.24579427
513185,1649.4868,0.16666427
513186,1670.5967,0.05834869
513187,1670.0184,0.09562604
513188,1664.2645,0.1377665
513189,1655.1986,0.037364367
513190,1645.7661,0.13863677
513191,1659.4622,0.17358294
513192,1649.4071,0.29508567
513193,1667.3718,0.27908942
513194,1652.7117,0.29298532
513195,1652.728,0.28749532
513196,1647.7858,0.30016103
513197,1665.6708,0.027080342
513198,1669.2068,0.056606933
513199,1664.0607,0.08120802
513200,1652.7117,0.2872744
513203,1647.3568,0.19100454
513205,1646.2998,0.122885086
513206,1645.5402,0.27527338
513207,1648.6243,0.24931341
513209,1651.3218,0.24168989
513210,1649.7985,0.06355785
513211,1661.5839,0.0688185
513212,1665.2025,0.09071007
513213,1666.3851,0.25083157
513214,1664.2645,0.13601516
513215,1668.3077,0.06837661
513217,1657.7001,0.06993215
513218,1668.3077,0.04435127
513221,1656.4515,0.28441933
513222,1676.0264,0.13776045
513224,1667.0135,0.047437042
513225,1663.4474,0.09025616
513226,1680.2449,0.054645598
513227,1671.8148,0.09025616
513228,1665.3694,0.086716115
513229,1675.4481,0.103751175
513230,1648.9368,0.1398066
513231,1650.4227,0.25657105
513232,1646.7253,0.25920495
513233,1657.5631,0.2905541
513234,1642.4951,0.2582181
513235,1643.9825,0.1269616
513236,1637.7705,0.286825
513237,1668.0044,0.1321021
513238,1656.7515,0.29686773
513239,1646.7253,0.14348213
513240,1656.4515,0.2932513
513241,1656.7515,0.26496536
513242,1640.518,0.18469092
513243,1642.2078,0.16907027
513244,1653.2267,0.26750427
513245,1650.4227,0.2673277
513246,1645.9799,0.13514616
513247,1644.4939,0.30367538
513249,1671.0052,0.3287803
513250,1671.0052,0.16940507
513251,1647.3663,0.25749394
513252,1667.1454,0.12666488
513253,1650.5272,0.28267393
513254,1665.2513,0.26520061
513255,1647.2247,0.35928583
513256,1671.3796,0.19460683
513257,1642.2825,0.2055476
513259,1668.8071,0.20884456
513260,1661.5009,0.16457474
513261,1663.8649,0.0856932
513262,1663.8649,0.09378439
513263,1650.2478,0.3436622
513264,1649.4362,0.34221694
513265,1663.8649,0.16765374
513266,1654.2026,0.31072503
513267,1648.4504,0.073314354
513268,1652.794,0.10590487
513269,1652.3086,0.33161947
513270,1649.0872,0.32383242
513271,1645.8315,0.26883388
513272,1668.4508,0.1632013
513273,1669.9727,0.18414322
513274,1663.2748,0.13196264
513275,1644.4939,0.29725403
513278,1662.5638,0.29015848
513281,1664.0775,0.16582553
513282,1667.119,0.08210017
513283,1668.5862,0.29787973
513284,1664.0775,0.29735717
513285,1668.755,0.17276488
513286,1662.878,0.07751522
513287,1653.5177,0.09473147
513288,1671.8009,0.13028774
513289,1661.3555,0.059908755
513290,1672.6318,0.051781233
513292,1665.6708,0.13471766
513293,1666.589,0.012540543
513294,1655.0361,0.21048062
513297,1655.0361,0.28630212
513299,1645.5062,0.17572646
513301,1657.6553,0.18677919
513302,1652.7117,0.20207022
513303,1651.2421,0.29928634
513304,1646.2998,0.2422452
513305,1645.2072,0.13470928
513307,1652.632,0.29928634
513309,1672.0029,0.08249644
513310,1653.5397,0.24928463
513311,1643.5194,0.17193554
513313,1666.1586,0.12169633
513316,1658.0616,0.28754184
513317,1641.9093,0.20463201
513318,1642.2078,0.18606345
513319,1656.6718,0.31957006
513320,1673.25,0.20818718
513321,1674.6365,0.17708482
513322,1677.7726,0.17333211
513323,1656.6718,0.2958852
513324,1677.7726,0.315341
513325,1665.9772,0.20055598
513326,1651.7295,0.15880105
513327,1661.2938,0.2937661
513328,1651.7295,0.25696015
513330,1640.2366,0.13552754
513331,1654.2401,0.2972824
513332,1676.0264,0.15385552
513333,1669.6942,0.14840795
513334,1656.7515,0.22711064
513335,1669.6942,0.09393927
513336,1677.2225,0.05465504
513337,1674.6365,0.14584693
513338,1674.6365,0.26282373
513339,1674.6365,0.15207772
513341,1656.6718,0.26836935
513342,1656.6718,0.31667608
513344,1653.5009,0.20463201
513345,1666.8702,0.20976435
513346,1666.4473,0.29036245
513347,1648.4825,0.29228097
513348,1656.7515,0.29154375
513349,1655.0616,0.2586566
513350,1664.6123,0.30408287
513351,1666.4473,0.17533349
513352,1666.4473,0.28965515
513354,1664.771,0.2846908
513357,1642.2078,0.1854165
513358,1660.7518,0.13316317
513359,1651.8092,0.26228207
513360,1650.8442,0.07753903
513361,1651.4221,0.13011846
513362,1651.8092,0.28779718
513363,1643.81,0.15473853
513364,1669.2799,0.08944281
513365,1676.0427,0.15757678
513366,1674.4326,0.15181194
513367,1649.9886,0.2961565
513369,1666.6576,0.13585176
513370,1666.6576,0.13306995
513371,1665.0475,0.13529977
513372,1662.9602,0.16062634
513374,1666.8049,0.067526504
