NPLV,TST,C
512715,1668.0745,0.07447904
512716,1664.294,0.05451934
512718,1665.8181,0.06988654
512719,1663.3105,0.06861846
512720,1668.1721,0.059229836
512721,1668.5769,0.075615704
512723,1659.6443,0.05546066
512725,1655.4675,0.06776556
512726,1670.0071,0.09281104
512727,1668.6794,0.08593066
512728,1674.1875,0.09520474
512729,1655.9412,0.084358774
512730,1659.0723,0.091688275
512731,1662.5156,0.102509595
512736,1650.9962,0.05176019
512737,1655.55,0.049052484
512738,1674.3789,0.047104616
512739,1658.7244,0.06613676
512740,1673.6819,0.0556186
512741,1671.283,0.048016664
512742,1667.5393,0.05011752
512743,1664.8386,0.061957352
512744,1667.1042,0.06789604
512745,1675.3513,0.077178046
512746,1671.1849,0.09575738
512747,1666.6135,0.08685095
512748,1654.9602,0.069785774
512749,1670.3823,0.08607677
512750,1661.5479,0.14778085
512751,1665.0896,0.080739245
512752,1660.4675,0.07398835
512753,1660.9653,0.070032984
512754,1663.3286,0.07044929
512755,1657.8075,0.07724502
512756,1667.6086,0.061819255
512757,1670.5305,0.06518851
512758,1654.8965,0.060060777
512759,1654.5095,0.07525724
512760,1653.972,0.09134588
512761,1649.4172,0.07272283
512762,1670.1919,0.061191358
512763,1658.3,0.07314105
512764,1667.191,0.08139281
512765,1648.3345,0.056204982
512768,1648.4349,0.0658513
512769,1657.6334,0.049473148
512775,1668.2686,0.046108346
512776,1673.8268,0.05045329
512777,1682.4243,0.055481367
512778,1674.0786,0.048692275
512782,1678.8306,0.0772125
512788,1663.2621,0.10489887
512793,1666.2917,0.07787454
512796,1670.5254,0.08554423
512797,1657.4303,0.07659993
512799,1674.4016,0.071356535
512800,1664.4628,0.0930336
512801,1666.6586,0.098721765
512802,1671.8064,0.08032884
512803,1665.0452,0.11388629
512804,1655.9172,0.072054476
512805,1663.3826,0.15033953
512806,1662.9497,0.06515003
512807,1665.5911,0.087663546
512813,1670.7,0.0831721
512814,1672.7793,0.0826657
512815,1666.5122,0.08889236
512819,1669.5452,0.09483167
512821,1662.9061,0.070844024
512823,1672.1704,0.05569531
512824,1673.7412,0.059558287
512825,1669.6251,0.09360632
512826,1665.9796,0.101532266
512829,1640.1804,0.39670265
512830,1664.1306,0.10106911
512832,1658.4138,0.44709283
512833,1668.4519,0.089800425
512834,1653.8135,0.27042413
512836,1662.4761,0.10444133
512838,1668.205,0.06930914
512839,1659.9469,0.05975902
512840,1659.9915,0.06545426
512841,1658.7671,0.06780286
512842,1660.068,0.0988613
512843,1657.1963,0.05005135
512844,1658.3214,0.05089866
512845,1655.8065,0.098547764
512846,1660.0632,0.076104134
512847,1644.3654,0.04872834
512849,1659.7847,0.052071135
512850,1654.5786,0.05814203
512851,1663.8,0.06366834
512852,1651.231,0.09649689
512853,1657.0564,0.087007225
512854,1660.2937,0.052217115
512855,1668.8086,0.080548264
512856,1666.4229,0.08887388
512857,1672.1133,0.1149911
512858,1660.4587,0.07062514
512859,1669.1833,0.07471129
512861,1669.185,0.05710043
512862,1676.1338,0.054213196
512863,1672.2009,0.05228536
512864,1662.0393,0.05048988
512865,1652.856,0.059332564
512866,1665.0686,0.05245506
512867,1663.0292,0.052166782
512868,1666.8564,0.047151834
512869,1650.1235,0.046316054
512870,1655.3994,0.06891747
512871,1655.655,0.084343836
512872,1660.9172,0.110426545
512873,1653.7031,0.057842616
512874,1665.2795,0.11258404
512876,1645.2129,0.05177717
512878,1668.6409,0.053529367
512882,1660.7612,0.07672821
512884,1671.9061,0.07999455
512885,1665.29,0.08552027
512887,1665.4657,0.08615352
512888,1662.4497,0.09846186
512891,1671.8516,0.09611646
512892,1667.89,0.08888477
512893,1671.9753,0.08140591
512894,1668.7969,0.08252471
512897,1657.75,0.06931147
512898,1656.1228,0.085544005
512899,1658.0928,0.07464609
512900,1668.4978,0.053852815
512901,1664.3967,0.051326636
512902,1656.3057,0.04406471
512903,1675.0338,0.050906315
512904,1680.293,0.09376175
512905,1670.512,0.07071304
512906,1668.4692,0.048306625
512907,1671.4644,0.08824792
512909,1664.5874,0.08017356
512910,1678.4462,0.053355087
512911,1671.4866,0.050337285
512913,1673.5698,0.055442035
512914,1670.6222,0.053664878
512915,1664.425,0.04098566
512917,1660.6404,0.054590166
512918,1659.2001,0.054572962
512919,1665.0071,0.07096258
512923,1656.5276,0.08016145
512925,1652.1218,0.07777381
512929,1661.5703,0.06813181
512931,1659.3759,0.054939177
512933,1665.5714,0.084921785
512934,1670.7822,0.05599755
512935,1676.2678,0.060106285
512936,1671.5652,0.073139526
512937,1666.2504,0.05819814
512938,1670.0375,0.074020326
512939,1670.6538,0.07676616
512940,1660.4136,0.054525357
512942,1662.9894,0.059720494
512943,1663.5638,0.10193855
512945,1680.0367,0.098076664
512946,1671.3833,0.056970533
512947,1672.262,0.04629071
512949,1665.0671,0.07918352
512951,1651.5228,0.046265386
512952,1654.1079,0.06394957
512953,1659.6814,0.054184087
512954,1651.8297,0.07401012
512955,1660.2361,0.047081117
512958,1664.886,0.07055196
512959,1662.096,0.057357218
512961,1662.89,0.069912784
512962,1668.2742,0.08011635
512963,1663.1321,0.055851147
512965,1666.3282,0.055221952
512966,1668.8225,0.062091976
512967,1667.7678,0.058183517
512970,1674.6968,0.07070934
512973,1670.7943,0.19655353
512974,1667.0471,0.10007409
512975,1667.359,0.06498604
512976,1667.4233,0.070349514
512977,1661.4099,0.053791605
512978,1664.0901,0.056680184
512979,1671.8411,0.064173505
512980,1669.2395,0.09309557
512982,1669.7644,0.060096674
512984,1660.2755,0.053377457
512986,1668.3973,0.06123934
512990,1660.4905,0.067695305
512991,1659.3992,0.056250636
512992,1656.3759,0.055503964
512993,1656.0247,0.056521054
512994,1662.2427,0.0713728
512995,1656.8984,0.05617365
512999,1657.9648,0.06811239
513000,1663.1311,0.0814086
513001,1659.2603,0.06141875
513002,1658.4524,0.06364897
513003,1661.7925,0.07588478
513004,1658.4725,0.06840076
513005,1654.2767,0.07474308
513006,1651.4468,0.082423784
513007,1650.4543,0.06951521
513008,1655.5914,0.20075627
513009,1652.9388,0.05915115
513010,1658.0234,0.05909832
513013,1655.6797,0.07199531
513015,1672.0764,0.048398785
513016,1653.5092,0.07245246
513017,1641.7207,0.05385208
513018,1662.4347,0.06376489
513019,1661.262,0.07056078
513020,1660.9775,0.06702418
513021,1660.5853,0.07617677
513022,1661.7917,0.0733853
513023,1659.1987,0.089921996
513024,1660.687,0.109848544
513025,1664.7113,0.09483486
513028,1664.2551,0.070197225
513029,1663.8822,0.07114614
513030,1661.3981,0.051976126
513034,1661.2234,0.064954735
513036,1661.3606,0.05684892
513038,1655.7554,0.05605683
513042,1663.8074,0.05905734
513047,1654.956,0.051483933
513049,1657.929,0.06456777
513051,1670.8472,0.055361286
513056,1659.26,0.06760656
513057,1661.533,0.057975072
513058,1657.9021,0.061055038
513059,1676.326,0.07049173
513060,1672.0991,0.05524944
513061,1669.409,0.075656295
513062,1671.679,0.06785504
513064,1668.8325,0.061075732
513065,1666.842,0.06986431
513066,1667.7444,0.1052977
513067,1677.6855,0.08771373
513068,1676.0876,0.06947344
513069,1666.523,0.07282661
513070,1665.0785,0.08073438
513072,1658.228,0.0679224
513073,1662.6306,0.06706482
513074,1658.3202,0.08968163
513075,1653.3931,0.08788729
513078,1659.6237,0.054374583
513079,1659.508,0.058533594
513080,1667.8744,0.061676547
513081,1662.2527,0.07017719
513082,1672.8274,0.07118936
513083,1672.7451,0.07380292
513084,1671.9463,0.10348922
513085,1661.4662,0.07258268
513087,1665.5361,0.067397
513088,1662.4984,0.056265026
513089,1673.051,0.08357835
513091,1673.242,0.068475805
513092,1677.6082,0.06824691
513093,1673.1902,0.070827454
513094,1673.154,0.08000924
513096,1681.6182,0.08660421
513097,1666.2983,0.07989333
513098,1667.8104,0.06613026
513099,1671.4916,0.0715487
513100,1669.45,0.068573385
513101,1673.1956,0.057621777
513102,1669.1211,0.055543996
513103,1667.7754,0.07659328
513105,1654.751,0.06817998
513106,1656.5015,0.089883626
513107,1664.1694,0.10053469
513108,1652.0022,0.04623142
513109,1656.4355,0.05437339
513110,1665.1553,0.07012387
513111,1666.9343,0.054342892
513112,1669.933,0.08168673
513113,1665.3148,0.053998962
513114,1659.1787,0.069799334
513115,1665.0076,0.054859124
513116,1659.0137,0.051270563
513117,1654.2384,0.053864744
513118,1668.3982,0.057062786
513119,1658.6147,0.08981225
513120,1661.2424,0.09893474
513121,1661.9263,0.06786528
513122,1660.8772,0.0751254
513123,1665.1442,0.07112888
513124,1660.4421,0.074120864
513125,1667.5354,0.09903507
513126,1662.3606,0.07126714
513127,1659.2837,0.07880674
513129,1650.865,0.09063135
513131,1655.7217,0.086294994
513134,1661.9551,0.13465703
513136,1666.8555,0.076107726
513139,1659.4893,0.06358905
513140,1669.6089,0.056240417
513141,1663.9741,0.053378414
513143,1666.3296,0.1311642
513144,1669.804,0.06806053
513149,1657.5598,0.1309493
513150,1655.4829,0.1827881
513151,1639.8862,0.08056898
513153,1654.282,0.10617463
513154,1660.2522,0.15354058
513155,1665.656,0.11461629
513156,1653.9636,0.12860477
513158,1663.3876,0.106172085
513160,1655.1394,0.105303064
513161,1664.4426,0.08701214
513162,1668.6743,0.11149868
513163,1665.2709,0.11732112
513164,1671.9243,0.11104083
513165,1660.6685,0.11613302
513166,1658.7966,0.11196967
513167,1666.7605,0.06981477
513168,1655.0154,0.065880336
513169,1662.9956,0.08237421
513172,1660.4446,0.06549251
513173,1667.0417,0.089569606
513177,1664.6296,0.08640492
513178,1665.2585,0.13756308
513179,1653.0049,0.08589458
513181,1656.4373,0.111965895
513184,1647.97,0.10253104
513185,1659.7538,0.09022016
513186,1663.8066,0.05899909
513187,1664.7358,0.07279201
513188,1660.9922,0.0811626
513189,1650.3765,0.06940287
513190,1653.374,0.08618471
513191,1664.395,0.13204719
513192,1654.2596,0.104527056
513193,1663.5547,0.1047457
513194,1654.1887,0.10409716
513195,1654.3229,0.30819613
513196,1649.3269,0.19549164
513197,1661.7144,0.05390351
513198,1667.1765,0.05620888
513199,1664.903,0.087603375
513200,1659.3538,0.14573707
513203,1655.9314,0.1345819
513205,1645.8594,0.08324796
513206,1660.3745,0.1271998
513207,1655.7781,0.12153616
513209,1660.3936,0.13615207
513210,1661.0012,0.07161778
513211,1678.752,0.054332696
513212,1672.9331,0.07391834
513213,1673.4707,0.12619942
513214,1666.9528,0.077870905
513215,1665.0044,0.05858932
513217,1657.7456,0.061287876
513218,1667.0718,0.06076881
513221,1656.3438,0.1158153
513222,1668.1526,0.08594739
513224,1671.2959,0.08313257
513225,1665.8499,0.07222369
513226,1673.9109,0.069610365
513227,1671.2041,0.07542941
513228,1669.7866,0.089607134
513229,1666.5747,0.0813559
513230,1659.1171,0.07792383
513231,1656.3608,0.118138924
513232,1661.7206,0.10075286
513233,1671.1063,0.14591482
513234,1666.5552,0.10122734
513235,1656.4353,0.0639869
513236,1664.2825,0.115823284
513237,1662.4939,0.06925107
513238,1662.2528,0.13535646
513239,1662.1592,0.08761502
513240,1659.6882,0.15305945
513241,1659.7559,0.12613434
513242,1654.7234,0.15636897
513243,1662.6348,0.15242237
513244,1653.7659,0.10747467
513245,1662.0413,0.11194567
513246,1660.8107,0.1256683
513247,1653.0708,0.121652156
513249,1665.8208,0.147768
513250,1669.6448,0.10506742
513251,1649.9031,0.12601137
513252,1668.2275,0.07773693
513253,1651.7427,0.11251639
513254,1664.2551,0.11439493
513255,1653.6276,0.112852186
513256,1666.9093,0.12734082
513257,1652.1028,0.108349845
513259,1671.9546,0.10112636
513260,1669.6508,0.07174191
513261,1665.7788,0.060168296
513262,1668.083,0.07605128
513263,1653.8635,0.123757824
513264,1647.135,0.16235463
513265,1666.0579,0.07807848
513266,1649.7815,0.16795869
513267,1644.9829,0.0591103
513268,1649.6453,0.08000627
513269,1652.148,0.13416092
513270,1652.7612,0.15034619
513271,1646.269,0.10630481
513272,1664.2781,0.09287711
513273,1671.0863,0.105673894
513274,1664.683,0.08453764
513275,1661.7976,0.14034809
513278,1659.6294,0.11526854
513281,1673.0615,0.16750069
513282,1690.4294,0.10200448
513283,1673.1404,0.1373035
513284,1670.8057,0.12877116
513285,1675.935,0.11468629
513286,1663.7184,0.06874725
513287,1651.3005,0.04951688
513288,1660.213,0.06496494
513289,1646.4739,0.06049444
513290,1660.3053,0.043828167
513292,1660.6433,0.076109074
513293,1661.9014,0.060267452
513294,1654.4775,0.18180835
513297,1652.2227,0.10543594
513299,1664.4526,0.1499385
513301,1663.7395,0.10237867
513302,1658.9055,0.17362447
513303,1647.3689,0.12922274
513304,1651.3944,0.10867377
513305,1657.8611,0.1585467
513307,1653.8469,0.11746298
513309,1658.4534,0.076584354
513310,1652.4902,0.113507845
513311,1648.1692,0.15192114
513313,1664.7659,0.0659154
513316,1651.282,0.15151238
513317,1648.1492,0.3876981
513318,1660.3398,0.12090259
513319,1648.1698,0.12914586
513320,1664.681,0.15133186
513321,1664.3523,0.14923595
513322,1664.2715,0.11756463
513323,1650.7786,0.14267266
513324,1663.6332,0.12892646
513325,1668.7072,0.13266575
513326,1655.5298,0.087581724
513327,1655.3259,0.15481262
513328,1653.9937,0.098707266
513330,1653.076,0.10019502
513331,1658.4988,0.11059226
513332,1665.9618,0.0966661
513333,1662.2788,0.090373576
513334,1646.4817,0.10092295
513335,1664.9863,0.07745234
513336,1659.7859,0.09205113
513337,1669.3268,0.105076745
513338,1659.8003,0.1100084
513339,1664.583,0.0971877
513341,1646.4314,0.108064644
513342,1652.3794,0.11567335
513344,1640.6768,0.23417883
513345,1659.8467,0.13756144
513346,1666.7755,0.1390338
513347,1647.334,0.14495668
513348,1661.0359,0.10636689
513349,1658.3936,0.1043339
513350,1668.5127,0.13553494
513351,1677.9703,0.12167579
513352,1671.1642,0.27042675
513354,1669.603,0.12778224
513357,1658.2703,0.1321974
513358,1639.3926,0.09429874
513359,1657.397,0.103126064
513360,1653.9733,0.08803293
513361,1652.4731,0.063146845
513362,1654.1548,0.11927888
513363,1655.6177,0.09379126
513364,1664.4434,0.052232545
513365,1664.1443,0.08601369
513366,1657.1506,0.081189506
513367,1647.1165,0.121446125
513369,1662.9053,0.07665451
513370,1664.2416,0.11532535
513371,1667.6913,0.09123
513372,1670.1259,0.09194039
513374,1671.9587,0.09555428
