NPLV,TST,C
512909,1655.9806,5.8381305
512910,1682.7816,9.059157
512911,1660.3767,9.678651
512913,1668.8456,6.8766193
512914,1663.1326,7.9346232
512915,1661.2966,11.225695
512917,1657.4651,8.311816
512918,1660.9083,8.635197
512919,1651.6257,7.395242
512923,1654.1451,7.754102
512925,1646.7361,6.1332273
512929,1658.8135,7.9257474
512931,1648.3961,9.938897
512933,1676.902,7.8947144
512934,1664.7871,9.111186
512935,1674.5094,9.001581
512936,1667.8905,8.341671
512937,1658.3154,8.172486
512938,1670.0686,7.8409038
512939,1675.4081,5.515955
512940,1663.1232,8.223273
512942,1660.508,8.50677
512943,1662.0935,4.916406
512945,1673.9384,7.003756
512946,1669.3237,8.548337
512947,1664.0991,9.084989
512949,1668.8373,7.2703953
512951,1646.6888,11.26514
512952,1653.9115,7.294906
512953,1664.0823,6.612945
512954,1642.8264,7.4419656
512955,1660.8494,10.908414
512958,1667.1969,6.980141
512959,1658.4631,9.10412
512961,1651.1119,7.909062
512962,1655.4988,7.8027496
512963,1654.6354,9.381938
512965,1666.1775,11.046618
512966,1672.864,8.963559
512967,1670.4437,8.463259
512970,1670.2318,8.9076395
512973,1664.8799,1.6307657
512974,1646.8977,4.7769475
512975,1659.0112,8.033448
512976,1663.3824,7.238812
512977,1664.4614,8.468812
512978,1653.6066,8.480438
512979,1660.8701,6.8624105
512980,1659.4879,3.4905741
512982,1662.2319,8.033873
512984,1649.613,9.841439
512986,1664.5282,8.547663
512990,1657.4932,7.769358
512991,1657.487,8.601443
512992,1661.2545,8.850953
512993,1654.9532,8.876208
512994,1653.5497,8.165135
512995,1660.8494,8.0992
512999,1657.3785,4.6668043
513000,1658.0791,6.819145
513001,1645.6624,7.083685
513002,1638.9785,8.597706
513003,1659.1489,6.2437205
513004,1641.5381,9.297003
513005,1647.6249,6.856833
513006,1646.6313,6.5032754
513007,1650.8733,7.292981
513008,1663.9486,6.0231843
513009,1641.4915,7.574398
513010,1648.8225,8.072944
513013,1650.3698,7.5018587
513015,1664.3337,9.827267
513016,1645.2394,6.7637887
513017,1659.9178,8.796811
513018,1654.4398,6.8423357
513019,1649.1891,7.31302
513020,1638.893,7.748305
513021,1653.8567,6.488739
513022,1654.8063,7.038931
513023,1653.0725,6.5985947
513024,1663.8302,4.463997
513025,1661.021,6.647396
513028,1655.7866,8.134738
513029,1654.2137,7.9023986
513030,1661.4822,9.22994
513034,1654.4397,8.171495
513036,1655.8926,9.439933
513038,1653.2012,8.378474
513042,1665.0154,7.600167
513047,1647.8628,9.292578
513049,1658.5405,8.546663
513051,1667.3834,9.31979
513056,1659.4146,7.527852
513057,1662.1454,8.004532
513058,1649.8138,8.116216
513059,1659.2831,6.4024367
513060,1664.5599,9.793955
513061,1662.0297,7.2283473
513062,1675.4835,7.3156137
513064,1670.8615,7.0267215
513065,1655.8839,8.706847
513066,1664.47,4.7258368
513067,1675.207,4.886109
513068,1670.972,7.241222
513069,1656.3599,6.991393
513070,1661.6229,7.1993237
513072,1655.0088,7.084015
513073,1658.5479,6.954299
513074,1656.5413,5.869155
513075,1650.1594,5.100478
513078,1653.5546,8.632043
513079,1650.0331,9.555666
513080,1655.043,7.533315
513081,1658.3396,6.625198
513082,1682.5416,6.6864414
513083,1677.1394,6.3264356
513084,1661.3801,4.67328
513085,1638.9255,6.5878754
513087,1657.4192,7.011771
513088,1638.8467,7.3915744
513089,1669.9528,5.862331
513091,1668.9879,7.6999016
513092,1665.7429,6.966626
513093,1660.7065,7.6740017
513094,1669.0764,6.8133354
513096,1675.0687,6.640028
513097,1669.7096,6.7459145
513098,1662.0754,7.401703
513099,1660.8701,6.648189
513100,1653.9875,6.7430263
513101,1658.2302,7.8795843
513102,1650.0824,8.785491
513103,1669.2487,7.4239745
513105,1650.6194,6.948454
513106,1649.9799,6.8423953
513107,1646.7092,5.42099
513108,1640.4822,10.333882
513109,1642.4137,8.484558
513110,1660.9547,7.533065
513111,1658.5178,7.303821
513112,1654.9106,4.9111743
513113,1660.4965,8.409937
513114,1651.6176,8.655239
513115,1654.9657,7.8150926
513116,1652.1699,8.818978
513117,1656.0732,8.546755
513118,1660.2817,8.627743
513119,1650.6234,5.81109
513120,1649.3907,6.785692
513121,1646.5201,6.929678
513122,1654.5121,7.0302877
513123,1658.3933,6.3501897
513124,1652.0776,6.635357
513125,1650.9954,4.9261327
513126,1655.7017,7.226859
513127,1650.0083,6.0463214
513129,1656.5563,6.258207
513131,1653.52,6.810599
513134,1649.7367,4.1370773
513136,1652.8656,5.475026
513139,1668.7606,7.413288
513140,1657.4845,6.1796107
513141,1662.4326,8.370095
513143,1663.842,5.035554
513144,1669.6666,4.301422
513149,1670.4636,5.58405
513150,1662.3215,3.885285
513151,1649.1818,6.2613096
513153,1644.5502,7.221362
513154,1667.5063,4.808308
513155,1666.5587,6.424313
513156,1657.4235,5.8729887
513158,1652.0487,4.0319695
513160,1652.9565,5.333461
513161,1666.6288,6.823016
513162,1673.6083,5.30949
513163,1662.7405,8.104422
513164,1677.1799,7.038631
513165,1643.8447,5.5381155
513166,1668.3905,7.7668676
513167,1662.4137,7.7275753
513168,1661.1215,7.609641
513169,1668.8439,5.5428767
513172,1662.5786,10.442342
513173,1653.9757,10.14118
513177,1658.4363,6.7336874
513178,1670.8728,3.7538397
513179,1657.5366,8.13458
513181,1652.275,4.455061
513184,1647.2048,4.98558
513185,1645.019,5.78121
513186,1674.8174,8.325361
513187,1667.6134,8.086647
513188,1665.3556,6.430607
513189,1649.68,7.7537036
513190,1644.2648,6.310916
513191,1662.6212,4.0312576
513192,1649.6271,4.1091423
513193,1653.5533,4.1954284
513194,1656.2172,5.6714573
513195,1650.8771,4.5408697
513196,1645.7428,2.5732617
513197,1657.5463,11.378333
513198,1669.0537,8.3285265
513199,1654.2114,8.902988
513200,1662.8986,5.730511
513203,1654.3352,3.9504764
513205,1644.7466,4.172096
513206,1658.0715,4.497742
513207,1652.5999,4.505984
513209,1642.7145,4.617216
513210,1653.9542,8.207085
513211,1682.3295,9.410733
513212,1682.1991,8.036956
513213,1679.888,5.455158
513214,1669.0042,11.184098
513215,1659.6501,9.084029
513217,1656.2141,10.152722
513218,1662.8336,8.378286
513221,1648.9612,5.6128035
513222,1662.1832,6.902529
513224,1669.6473,10.076341
513225,1660.1274,10.097482
513226,1669.9547,8.946931
513227,1668.9812,8.792748
513228,1659.6501,6.316553
513229,1663.733,7.96742
513230,1663.3308,4.8627334
513231,1651.0056,4.437326
513232,1649.2097,3.6496265
513233,1676.4076,5.0223436
513234,1664.2181,4.0076942
513235,1641.9878,9.056188
513236,1648.6584,4.2997785
513237,1670.6124,8.602805
513238,1654.585,3.9161494
513239,1662.9309,4.4459143
513240,1666.3639,4.0459085
513241,1668.6786,5.3393
513242,1652.3232,4.1343145
513243,1657.7709,4.6339097
513244,1646.6953,6.0710196
513245,1646.6664,6.177336
513246,1660.0774,6.2588964
513247,1656.1757,3.5087128
513249,1662.9642,4.9790673
513250,1665.693,7.096603
513251,1642.0544,8.133004
513252,1665.1812,8.375858
513253,1639.8055,4.7746186
513254,1658.4878,7.920725
513255,1649.2511,4.7652
513256,1659.6501,4.546481
513257,1637.135,5.1243668
513259,1659.4646,5.5060496
513260,1678.3586,7.1371527
513261,1660.0795,9.857497
513262,1681.1569,9.956719
513263,1643.7195,5.323067
513264,1644.2653,3.4551544
513265,1664.5057,8.306403
513266,1647.5604,3.886441
513267,1647.9193,8.6413
513268,1647.9193,6.421176
513269,1647.9081,5.659877
513270,1649.3129,4.8115625
513271,1647.6355,6.1596913
513272,1657.2218,7.6206126
513273,1671.241,6.136599
513274,1653.5402,7.7372656
513275,1663.0021,5.549234
513278,1659.0931,7.1973367
513281,1675.1211,3.1405516
513282,1678.6278,7.2058387
513283,1692.1638,4.605245
513284,1668.3918,3.8595243
513285,1668.5529,4.558472
513286,1666.2965,9.641589
513287,1640.7017,8.770025
513288,1664.706,9.506219
513289,1650.3214,9.545621
513290,1658.4386,9.136811
513292,1676.3213,7.827022
513293,1659.1819,9.724625
513294,1658.2694,4.8183637
513297,1659.0862,4.9441485
513299,1673.7872,2.4660466
513301,1663.5227,6.5334125
513302,1653.432,4.6873093
513303,1652.7897,5.049905
513304,1639.6917,6.0196214
513305,1647.6973,4.833902
513307,1649.6271,5.917615
513309,1661.6661,8.063112
513310,1652.164,4.479345
513311,1649.6913,4.7498507
513313,1663.2368,9.015018
513316,1656.3269,6.727016
513317,1654.6952,2.9948645
513318,1662.4534,3.9408305
513319,1655.4661,6.25445
513320,1658.7266,4.2794313
513321,1658.4756,4.6628084
513322,1666.677,5.252449
513323,1648.4384,3.5170028
513324,1668.2466,4.3620424
513325,1674.1967,5.7179027
513326,1644.216,7.2321424
513327,1657.0568,6.545388
513328,1651.6439,5.0484357
513330,1649.7368,5.1374383
513331,1654.118,4.8958173
513332,1664.317,9.11439
513333,1665.0114,9.086645
513334,1647.8411,5.939892
513335,1664.7465,8.847881
513336,1650.0732,8.595453
513337,1663.4248,7.132365
513338,1660.5845,7.886758
513339,1661.4926,6.6707654
513341,1649.6383,4.259644
513342,1652.7897,4.8552938
513344,1647.4822,3.8516734
513345,1661.5732,2.969743
513346,1659.5916,5.726695
513347,1639.7816,6.2380157
513348,1657.2361,5.324603
513349,1655.4019,5.9806423
513350,1659.6333,7.7313895
513351,1678.2087,6.9174676
513352,1661.8547,4.5763936
513354,1660.8495,5.6940184
513357,1658.9753,4.4146852
513358,1649.8169,5.379482
513359,1663.0569,6.3665853
513360,1649.1017,6.9978285
513361,1648.5455,7.5430465
513362,1649.9293,8.677468
513363,1653.5919,7.4588723
513364,1665.7242,12.161408
513365,1663.0968,7.3340034
513366,1655.5344,8.394523
513367,1661.1294,8.844358
513369,1668.8315,8.825434
513370,1666.0691,6.2776766
513371,1669.3508,8.238539
513372,1665.426,5.1051893
513374,1666.1912,6.988379
