NPLV,TST,C
512635,1664.2028,1.2304325
512636,1665.4645,1.2345127
512637,1662.5094,1.6982044
512642,1662.2996,1.6020266
512644,1654.2385,1.8323354
512647,1663.0471,1.6450057
512649,1667.5221,1.7561426
512650,1680.0748,1.1896521
512651,1654.596,1.4029642
512652,1660.7914,0.91440654
512653,1673.4938,1.1342107
512654,1672.2588,1.2561665
512655,1648.9241,1.2414695
512656,1668.0629,1.1272041
512658,1657.4312,1.335349
512659,1658.246,1.0878639
512660,1657.5186,1.2173038
512661,1663.0642,1.1728506
512662,1647.122,1.5429007
512665,1665.1752,1.3819177
512667,1676.104,1.2296938
512669,1660.508,1.4031029
512670,1663.9863,1.1645544
512671,1674.5756,1.3499843
512672,1669.4568,0.9418493
512674,1659.5215,1.1656448
512675,1666.2557,0.8910214
512676,1660.235,1.4262888
512677,1654.2559,1.5043521
512678,1664.8085,1.509792
512679,1660.5581,1.2029121
512680,1660.9083,1.506714
512681,1656.3208,1.5031133
512682,1665.7599,1.3344846
512683,1673.5289,1.3718569
512684,1671.3918,1.305957
512685,1667.9691,1.2869989
512686,1674.27,1.2424976
512687,1672.5823,1.1693933
512688,1668.3157,1.8064147
512689,1671.3999,1.9428859
512690,1672.0068,1.8853222
512691,1659.5249,2.084944
512692,1682.4043,2.0911152
512693,1668.8992,1.9133855
512694,1661.9865,2.0193565
512695,1667.3727,1.4120003
512698,1670.2313,1.1789258
512699,1658.1147,0.94386655
512700,1652.7498,1.387666
512701,1661.9066,1.1520535
512702,1672.122,1.3338542
512704,1662.8333,1.4245815
512705,1662.5674,1.4404485
512706,1665.4265,1.5773981
512707,1660.5854,1.3270017
512708,1665.4805,1.4363358
512709,1670.6984,1.4374979
512710,1676.045,1.3187803
512711,1664.9453,1.4193128
512712,1660.5854,1.3213363
512713,1673.8373,1.4587119
512714,1667.9894,1.3556918
512715,1665.9783,1.5425932
512716,1670.0134,1.58674
512718,1659.3185,1.2977343
512719,1659.3185,1.4243128
512720,1664.1831,1.6189985
512721,1668.0432,1.4365232
512723,1647.5138,1.7567527
512725,1658.9354,1.5953873
512726,1655.318,1.3031888
512727,1656.9857,1.3546588
512728,1674.9148,1.18115
512729,1656.374,1.4057051
512730,1654.7357,1.4727128
512731,1653.9897,1.3082687
512736,1641.2615,1.7343901
512737,1644.4945,1.9483145
512738,1670.1289,1.9508312
512739,1655.623,1.492053
512740,1669.5674,2.063954
512741,1670.726,2.075845
512742,1669.5674,1.807005
512743,1671.8105,1.2006546
512744,1671.8105,1.4899368
512745,1675.0021,1.2510084
512746,1661.2672,1.0410463
512747,1665.817,1.3526675
512748,1654.3971,1.575326
512749,1672.1445,1.4278955
512750,1647.0238,1.2349368
512751,1655.8401,1.139955
512752,1666.0897,1.3326459
512753,1652.4128,1.3924628
512754,1646.5509,1.4602076
512755,1658.9764,1.1534504
512756,1656.3005,1.2953777
512757,1679.4054,1.4587725
512758,1650.8727,1.4785988
512759,1651.6759,1.4316914
512760,1653.8207,1.4927852
512761,1653.1481,1.2898822
512762,1671.457,1.6083643
512763,1649.2179,1.279167
512764,1661.6359,1.1842004
512765,1646.7904,1.2927014
512768,1647.8411,1.3985698
512769,1644.298,1.7532983
512775,1667.1803,1.8499606
512776,1681.0525,1.8530763
512777,1666.9635,1.6099342
512778,1663.0431,1.6924236
512782,1666.7527,1.2995045
512788,1662.376,1.2603639
512793,1657.0892,1.2540914
512796,1670.1449,1.3929218
512797,1649.9409,1.4002037
512799,1666.2725,1.42503
512800,1661.9304,1.1123904
512801,1657.3994,1.1449244
512802,1667.4498,1.2749176
512803,1669.0039,1.0628468
512804,1658.0496,1.487058
512805,1665.1859,0.49557638
512806,1649.5605,1.1375549
512807,1657.8838,1.1830343
512813,1662.8105,1.1423123
512814,1666.2725,1.0940634
512815,1652.144,1.2611336
512819,1662.7289,1.1670171
512821,1657.9777,1.2890986
512823,1675.3698,1.6286741
512824,1669.8608,1.4783901
512825,1658.8761,1.1645544
512826,1655.4901,1.1793159
512829,1632.9176,0.21972938
512830,1647.0981,0.84771925
512832,1654.2095,0.15816058
512833,1655.9955,1.2867993
512834,1665.1127,0.4061899
512836,1660.8431,1.1287626
512838,1655.0872,1.3539798
512839,1660.5763,1.3862935
512840,1653.4028,1.2851038
512841,1653.6884,1.0497204
512842,1656.5045,1.033901
512843,1656.3761,2.0069242
512844,1651.0634,1.9203991
512845,1661.5801,1.2307748
512846,1660.8431,1.5497118
512847,1658.4669,1.806998
512849,1650.7662,1.7770567
512850,1661.3893,1.3813314
512851,1661.1237,1.4666511
512852,1654.14,1.3519682
512853,1655.571,1.4488252
512854,1666.1097,1.998093
512855,1673.8146,1.4886883
512856,1673.7491,1.1946205
512857,1689.1675,0.41299742
512858,1660.508,1.370046
512859,1657.4368,1.4778252
512861,1673.8735,1.7184507
512862,1664.0555,1.6751279
512863,1679.15,1.8335506
512864,1651.244,1.7852552
512865,1654.7781,1.5662845
512866,1668.1453,1.7410575
512867,1668.5912,1.4176701
512868,1663.135,1.9070768
512869,1657.2479,2.0909414
512870,1663.4471,1.4728808
512871,1658.5774,1.4631356
512872,1654.4027,1.331948
512873,1646.5146,1.4957942
512874,1664.4524,1.0690708
512876,1640.7814,1.6443914
512878,1665.8785,1.9065063
512882,1649.9409,1.3658307
512884,1664.7214,1.5703717
512885,1666.4368,1.4031402
512887,1667.4895,1.5375797
512888,1662.376,1.3233223
512891,1667.5426,1.4840341
512892,1666.2156,1.0971811
512893,1666.9436,1.383944
512894,1656.5214,1.0551131
512897,1649.9409,1.5198725
512898,1666.3146,0.84145564
512899,1665.095,1.2810901
512900,1659.6425,1.6208392
512901,1657.6781,1.79848
512902,1658.6166,1.9174467
512903,1676.4342,1.7996086
512904,1672.1172,1.2336066
512905,1649.915,1.5912956
512906,1660.7999,1.7484356
512907,1663.0205,1.1762267
512909,1655.9806,1.3937422
512910,1682.7816,1.8710703
512911,1660.3767,1.9470811
512913,1668.8456,1.1274645
512914,1663.1326,1.528
512915,1661.2966,1.9784354
512917,1657.4651,1.7085501
512918,1660.9083,1.6824324
512919,1651.6257,1.3991315
512923,1654.1451,1.4483621
512925,1646.7361,1.1671984
512929,1658.8135,1.5005164
512931,1648.3961,1.9066037
512933,1676.902,1.4101095
512934,1664.7871,1.8019781
512935,1674.5094,1.7769957
512936,1667.8905,1.6554911
512937,1658.3154,1.8976085
512938,1670.0686,1.5998167
512939,1675.4081,1.0119783
512940,1663.1232,1.7936237
512942,1660.508,1.6230747
512943,1662.0935,0.83034277
512945,1673.9384,1.2911516
512946,1669.3237,1.6539806
512947,1664.0991,1.9534985
512949,1668.8373,1.3953377
512951,1646.6888,1.9386275
512952,1653.9115,1.681366
512953,1664.0823,1.1641129
512954,1642.8264,1.6070447
512955,1660.8494,1.951455
512958,1667.1969,1.484265
512959,1658.4631,1.8220385
512961,1651.1119,1.3161887
512962,1655.4988,1.5800579
512963,1654.6354,1.6238246
512965,1666.1775,1.934695
512966,1672.864,1.6101705
512967,1670.4437,1.7281212
512970,1670.2318,1.6534517
512973,1664.8799,0.27133718
512974,1646.8977,1.0719784
512975,1659.0112,1.6635685
512976,1663.3824,1.2970015
512977,1664.4614,1.6609169
512978,1653.6066,1.7521352
512979,1660.8701,1.3566445
512980,1659.4879,0.69567806
512982,1662.2319,1.7212049
512984,1649.613,1.5808594
512986,1664.5282,1.639362
512990,1657.4932,1.4100481
512991,1657.487,1.6673272
512992,1661.2545,1.7157912
512993,1654.9532,1.8859115
512994,1653.5497,1.6018202
512995,1660.8494,1.7015455
512999,1657.3785,1.2981981
513000,1658.0791,1.0048673
513001,1645.6624,1.6413136
513002,1638.9785,1.8522053
513003,1659.1489,1.4562687
513004,1641.5381,1.6248627
513005,1647.6249,1.3113408
513006,1646.6313,1.2867966
513007,1650.8733,1.2460567
513008,1663.9486,1.0360703
513009,1641.4915,1.50303
513010,1648.8225,1.6360476
513013,1650.3698,1.6198665
513015,1664.3337,1.9539747
513016,1645.2394,1.5057724
513017,1659.9178,1.5832665
513018,1654.4398,1.5855101
513019,1649.1891,1.5961373
513020,1638.893,1.571871
513021,1653.8567,1.444911
513022,1654.8063,1.6093148
513023,1653.0725,1.3718458
513024,1663.8302,0.76752514
513025,1661.021,1.2502439
513028,1655.7866,1.5469433
513029,1654.2137,1.5391268
513030,1661.4822,1.7494458
513034,1654.4397,1.5593982
513036,1655.8926,1.8925246
513038,1653.2012,1.7710136
513042,1665.0154,1.4918445
513047,1647.8628,1.7892346
513049,1658.5405,1.6955456
513051,1667.3834,1.9329336
513056,1659.4146,1.4922435
513057,1662.1454,1.6054716
513058,1649.8138,1.5802296
513059,1659.2831,1.4879286
513060,1664.5599,2.0013075
513061,1662.0297,1.4608138
513062,1675.4835,1.4148117
513064,1670.8615,1.5558487
513065,1655.8839,1.6688052
513066,1664.47,1.0229565
513067,1675.207,0.9100191
513068,1670.972,1.515377
513069,1656.3599,1.5099891
513070,1661.6229,1.3704033
513072,1655.0088,1.3916283
513073,1658.5479,1.3927535
513074,1656.5413,1.2791808
513075,1650.1594,1.2889519
513078,1653.5546,1.8221792
513079,1650.0331,1.6483035
513080,1655.043,1.6335183
513081,1658.3396,1.39297
513082,1682.5416,1.4376147
513083,1677.1394,1.2742215
513084,1661.3801,0.8038825
513085,1638.9255,1.2928166
513087,1657.4192,1.2775381
513088,1638.8467,1.3896211
513089,1669.9528,0.9986927
513091,1668.9879,1.5279514
513092,1665.7429,1.3821826
513093,1660.7065,1.3745223
513094,1669.0764,1.1764483
513096,1675.0687,1.266992
513097,1669.7096,1.310692
513098,1662.0754,1.535886
513099,1660.8701,1.446147
513100,1653.9875,1.3388509
513101,1658.2302,1.5218899
513102,1650.0824,1.6240133
513103,1669.2487,1.4010787
513105,1650.6194,1.5448763
513106,1649.9799,1.2853392
513107,1646.7092,1.0635828
513108,1640.4822,1.8186291
513109,1642.4137,1.8928145
513110,1660.9547,1.3055526
513111,1658.5178,1.3838136
513112,1654.9106,0.96858287
513113,1660.4965,1.643191
513114,1651.6176,1.4102236
513115,1654.9657,1.3851368
513116,1652.1699,1.6483209
513117,1656.0732,1.6984766
513118,1660.2817,1.5382943
513119,1650.6234,1.1993405
513120,1649.3907,0.87244654
513121,1646.5201,1.5863425
513122,1654.5121,1.5120398
513123,1658.3933,1.270127
513124,1652.0776,1.4907672
513125,1650.9954,1.2292491
513126,1655.7017,1.507913
513127,1650.0083,1.3435146
513129,1656.5563,1.129024
513131,1653.52,1.3387827
513134,1649.7367,0.88654953
513136,1652.8656,1.2480719
513139,1668.7606,1.4014925
513140,1657.4845,1.1089448
513141,1662.4326,1.5749259
513143,1663.842,0.79422957
513144,1669.6666,1.4176227
513149,1670.4636,1.052249
513150,1662.3215,0.53208095
513151,1649.1818,1.2388381
513153,1644.5502,1.3256398
513154,1667.5063,0.9597136
513155,1666.5587,1.3083087
513156,1657.4235,1.2803664
513158,1652.0487,1.2916155
513160,1652.9565,1.2827599
513161,1666.6288,1.473653
513162,1673.6083,1.0430558
513163,1662.7405,1.6419358
513164,1677.1799,1.1805474
513165,1643.8447,0.9905776
513166,1668.3905,1.0764858
513167,1662.4137,1.4629202
513168,1661.1215,1.5526236
513169,1668.8439,1.2571583
513172,1662.5786,1.7989776
513173,1653.9757,1.6631731
513177,1658.4363,1.186251
513178,1670.8728,1.2956237
513179,1657.5366,1.6604558
513181,1652.275,1.0303639
513184,1647.2048,1.2747128
513185,1645.019,1.5215302
513186,1674.8174,1.3049874
513187,1667.6134,1.6005965
513188,1665.3556,1.3109919
513189,1649.68,1.4088222
513190,1644.2648,1.553058
513191,1662.6212,1.1941712
513192,1649.6271,1.1114001
513193,1653.5533,1.1733016
513194,1656.2172,1.1257516
513195,1650.8771,1.2130431
513196,1645.7428,1.0027164
513197,1657.5463,2.2333095
513198,1669.0537,1.4223437
513199,1654.2114,1.8246633
513200,1662.8986,1.1390775
513203,1654.3352,1.1763229
513205,1644.7466,1.2301694
513206,1658.0715,1.1758748
513207,1652.5999,1.2041281
513209,1642.7145,1.0871083
513210,1653.9542,1.6366704
513211,1682.3295,1.718861
513212,1682.1991,1.7783381
513213,1679.888,0.9585343
513214,1669.0042,1.3929502
513215,1659.6501,1.6098701
513217,1656.2141,1.5708361
513218,1662.8336,1.9698362
513221,1648.9612,1.1448166
513222,1662.1832,1.600535
513224,1669.6473,1.8470665
513225,1660.1274,1.581957
513226,1669.9547,1.4785025
513227,1668.9812,1.4930507
513228,1659.6501,1.3818206
513229,1663.733,1.535988
513230,1663.3308,1.4349314
513231,1651.0056,1.3201003
513232,1649.2097,1.1277939
513233,1676.4076,1.0692029
513234,1664.2181,1.256539
513235,1641.9878,1.6339626
513236,1648.6584,1.2274908
513237,1670.6124,1.5081949
513238,1654.585,1.0778999
513239,1662.9309,1.2063134
513240,1666.3639,1.2911083
513241,1668.6786,1.2894262
513242,1652.3232,0.9037392
513243,1657.7709,1.1186676
513244,1646.6953,1.3449584
513245,1646.6664,0.97951275
513246,1660.0774,1.5487291
513247,1656.1757,0.89385015
513249,1662.9642,1.1912313
513250,1665.693,1.2189931
513251,1642.0544,1.29371
513252,1665.1812,1.692106
513253,1639.8055,1.2586429
513254,1658.4878,1.3238616
513255,1649.2511,1.2195394
513256,1659.6501,0.9380185
513257,1637.135,1.37358
513259,1659.4646,1.441583
513260,1678.3586,1.2463561
513261,1660.0795,1.7908643
513262,1681.1569,1.897316
513263,1643.7195,1.4397192
513264,1644.2653,1.3477143
513265,1664.5057,1.7218938
513266,1647.5604,1.3480295
513267,1647.9193,1.8129102
513268,1647.9193,1.3902283
513269,1647.9081,1.2853369
513270,1649.3129,0.85630584
513271,1647.6355,1.4111791
513272,1657.2218,1.3388331
513273,1671.241,1.5231963
513274,1653.5402,1.5708166
513275,1663.0021,1.2188836
513278,1659.0931,1.2678374
513281,1675.1211,0.9610919
513282,1678.6278,1.3146544
513283,1692.1638,0.99742913
513284,1668.3918,1.1611704
513285,1668.5529,1.2056336
513286,1666.2965,1.7930672
513287,1640.7017,1.7830296
513288,1664.706,2.1032162
513289,1650.3214,1.561789
513290,1658.4386,2.1095154
513292,1676.3213,1.5537632
513293,1659.1819,1.9833268
513294,1658.2694,1.0494537
513297,1659.0862,1.4644036
513299,1673.7872,0.5617369
513301,1663.5227,1.0359418
513302,1653.432,1.0582247
513303,1652.7897,1.2458042
513304,1639.6917,1.2894763
513305,1647.6973,1.2819508
513307,1649.6271,1.1368704
513309,1661.6661,1.4887102
513310,1652.164,0.9873145
513311,1649.6913,1.2713784
513313,1663.2368,1.6457592
513316,1656.3269,1.3318887
513317,1654.6952,1.1149021
513318,1662.4534,1.3265296
513319,1655.4661,1.2993921
513320,1658.7266,1.2445912
513321,1658.4756,1.2341177
513322,1666.677,1.321933
513323,1648.4384,1.3483282
513324,1668.2466,1.3032283
513325,1674.1967,0.9170891
513326,1644.216,1.4047872
513327,1657.0568,0.98286545
513328,1651.6439,1.4149822
513330,1649.7368,1.4343075
513331,1654.118,1.2509478
513332,1664.317,1.4402438
513333,1665.0114,1.2921959
513334,1647.8411,1.3720192
513335,1664.7465,1.6740073
513336,1650.0732,1.5243262
513337,1663.4248,1.2844939
513338,1660.5845,1.3914989
513339,1661.4926,1.4076753
513341,1649.6383,1.170273
513342,1652.7897,1.2383833
513344,1647.4822,1.1906412
513345,1661.5732,1.0139855
513346,1659.5916,1.1415846
513347,1639.7816,1.1585575
513348,1657.2361,1.1719538
513349,1655.4019,1.3478034
513350,1659.6333,1.1719133
513351,1678.2087,1.297096
513352,1661.8547,1.1981642
513354,1660.8495,1.2927104
513357,1658.9753,1.2017014
513358,1649.8169,1.3274255
513359,1663.0569,1.371143
513360,1649.1017,1.3462516
513361,1648.5455,1.7538631
513362,1649.9293,1.3241112
513363,1653.5919,1.354138
513364,1665.7242,1.6246985
513365,1663.0968,1.1689352
513366,1655.5344,1.3488574
513367,1661.1294,1.2049029
513369,1668.8315,1.6891594
513370,1666.0691,1.4616977
513371,1669.3508,1.5429996
513372,1665.426,1.2086008
513374,1666.1912,1.3696038
