NPLV,TST,C
512959,1666.417,0.050973326
512961,1669.6444,0.0634817
512962,1672.1355,0.08093537
512963,1659.394,0.054085784
512965,1667.8589,0.04394274
512966,1674.0848,0.058399476
512967,1670.3915,0.057258718
512970,1668.9979,0.05634037
512973,1645.9857,0.30971247
512974,1660.0785,0.09806159
512975,1659.5402,0.056514766
512976,1671.1051,0.077361405
512977,1671.3489,0.048915375
512978,1669.3021,0.053999636
512979,1671.5723,0.07541922
512980,1662.272,0.09785411
512982,1670.273,0.05716907
512984,1656.8804,0.05101369
512986,1673.0216,0.055974998
512990,1662.4022,0.06077225
512991,1664.2145,0.04738079
512992,1664.6067,0.042091414
512993,1662.1956,0.050182134
512994,1669.3839,0.057113092
512995,1661.9847,0.05050016
512999,1657.7312,0.063355766
513000,1656.7628,0.080727026
513001,1655.0236,0.052264012
513002,1654.7585,0.04502709
513003,1658.9102,0.059615012
513004,1650.0472,0.056803837
513005,1649.1797,0.06584727
513006,1649.9589,0.072749496
513007,1648.179,0.058907922
513008,1667.5798,0.108679846
513009,1657.2881,0.050053135
513010,1661.5706,0.05581085
513013,1656.3861,0.06267636
513015,1669.6653,0.04152294
513016,1658.109,0.063734725
513017,1663.1545,0.047605854
513018,1663.6516,0.054943237
513019,1666.189,0.06307059
513020,1657.5437,0.058376465
513021,1666.0815,0.071103156
513022,1663.0333,0.06569996
513023,1661.4674,0.07356417
513024,1669.6282,0.10785224
513025,1669.4469,0.076633565
513028,1669.1312,0.0678217
513029,1665.7223,0.06029627
513030,1662.5808,0.04349151
513034,1666.499,0.059451573
513036,1667.7277,0.040569097
513038,1659.5934,0.047666535
513042,1669.3364,0.057751022
513047,1656.7517,0.04277484
513049,1656.0883,0.054508697
513051,1673.9387,0.04428709
513056,1663.4539,0.06862042
513057,1667.2931,0.052045498
513058,1654.9088,0.053518917
513059,1669.1364,0.062642425
513060,1667.261,0.04718581
513061,1670.9526,0.07175218
513062,1672.7056,0.068087175
513064,1670.1456,0.05505447
513065,1664.5713,0.05636709
513066,1666.7661,0.08424732
513067,1679.1378,0.09168568
513068,1680.1898,0.05731044
513069,1670.0906,0.06114198
513070,1665.6614,0.06971829
513072,1667.9962,0.059024297
513073,1667.3623,0.056657948
513074,1656.6655,0.079900645
513075,1660.4337,0.067250885
513078,1660.8021,0.045013625
513079,1658.8235,0.045299295
513080,1676.3713,0.050328277
513081,1668.2065,0.068097144
513082,1677.001,0.06670784
513083,1671.4458,0.07936644
513084,1672.3787,0.106901065
513085,1650.0354,0.06387679
513087,1665.5088,0.065902576
513088,1656.179,0.051128205
513089,1667.5112,0.084944464
513091,1676.1779,0.057243034
513092,1682.9186,0.066693306
513093,1672.441,0.058137454
513094,1674.077,0.06966445
513096,1681.8375,0.07568404
513097,1668.1112,0.06623764
513098,1669.5387,0.05934796
513099,1671.0552,0.06602639
513100,1668.6864,0.061898418
513101,1672.2101,0.059908085
513102,1668.9501,0.050421093
513103,1672.1853,0.06636616
513105,1656.1681,0.055358388
513106,1660.7285,0.082049936
513107,1658.9491,0.08204655
513108,1651.6721,0.03453517
513109,1658.9653,0.04547823
513110,1669.8645,0.069895536
513111,1661.1732,0.05552429
513112,1660.2975,0.0746358
513113,1657.4263,0.05052128
513114,1662.0916,0.062307045
513115,1660.1266,0.059077714
513116,1657.2986,0.051171266
513117,1656.3099,0.047263127
513118,1673.3969,0.05450667
513119,1661.573,0.07039773
513120,1667.0018,0.07821028
513121,1662.482,0.064979196
513122,1662.3126,0.062883504
513123,1667.6842,0.07440276
513124,1666.577,0.0676629
513125,1668.719,0.11597675
513126,1667.7565,0.059355717
513127,1660.76,0.064283274
513129,1661.2821,0.062101774
513131,1655.5306,0.07009043
513134,1644.4043,0.099939644
513136,1672.5361,0.07238693
513139,1664.7535,0.049434934
513140,1662.5143,0.05746183
513141,1666.1996,0.053172197
513143,1673.2096,0.084782355
513144,1673.642,0.05160733
513149,1658.1578,0.072759
513150,1664.8455,0.089325525
513151,1617.1042,0.3373048
513153,1660.2235,0.067709245
513154,1656.0709,0.078199245
513155,1674.9204,0.07751333
513156,1654.8552,0.07255719
513158,1665.9506,0.072327636
513160,1664.055,0.061874956
513161,1671.9746,0.06908703
513162,1676.779,0.07321012
513163,1669.9279,0.06084174
513164,1671.9298,0.052956212
513165,1661.8707,0.060204264
513166,1649.315,0.1746239
513167,1664.1461,0.050763305
513168,1659.4458,0.052020848
513169,1669.3551,0.06992984
513172,1661.7264,0.04392075
513173,1666.1436,0.05742507
513177,1668.6198,0.06178468
513178,1669.7299,0.08349914
513179,1664.839,0.045424446
513181,1658.7794,0.087275214
513184,1651.6011,0.07795509
513185,1664.2015,0.06945067
513186,1677.8147,0.05177083
513187,1671.3281,0.051933914
513188,1670.7854,0.054406803
513189,1657.042,0.05535782
513190,1655.7961,0.06487859
513191,1669.3951,0.0952595
513192,1658.2928,0.07632816
513193,1678.5792,0.07871462
513194,1655.3746,0.06495017
513195,1637.4348,0.12133204
513196,1633.5873,0.13792206
513197,1667.1869,0.037524622
513198,1676.4238,0.05227565
513199,1672.1179,0.0486116
513200,1663.4766,0.06710914
513203,1666.785,0.0976333
513205,1645.6571,0.05967646
513206,1661.6406,0.09292851
513207,1657.6515,0.07186693
513209,1663.8513,0.07661108
513210,1668.4489,0.057585206
513211,1680.6097,0.046023704
513212,1666.3446,0.05156709
513213,1678.9877,0.08729392
513214,1666.8508,0.050273363
513215,1667.0991,0.04797398
513217,1658.2579,0.05172498
513218,1670.8599,0.050528426
513221,1662.725,0.08340389
513222,1675.0233,0.063739024
513224,1675.9625,0.04660817
513225,1669.4742,0.0448842
513226,1676.6183,0.05379914
513227,1676.7312,0.046970002
513228,1677.0892,0.07441789
513229,1678.2041,0.04991618
513230,1657.3007,0.068682976
513231,1656.9321,0.09456417
513232,1658.1001,0.075713925
513233,1672.8717,0.08153107
513234,1664.1273,0.074197955
513235,1653.909,0.050786972
513236,1666.7965,0.0792006
513237,1664.0818,0.053105623
513238,1662.859,0.08900433
513239,1660.1744,0.062085193
513240,1659.636,0.15141557
513241,1667.5153,0.10793029
513242,1660.8987,0.08985114
513243,1669.0583,0.08471543
513244,1658.085,0.07160923
513245,1664.3749,0.0768484
513246,1669.8629,0.07012043
513247,1656.3552,0.11312257
513249,1674.8225,0.0859541
513250,1668.6659,0.046500713
513251,1655.5416,0.066252895
513252,1676.6421,0.054531433
513253,1653.7133,0.07455269
513254,1673.1647,0.06271699
513255,1658.7334,0.06921203
513256,1670.3646,0.099212304
513257,1652.8313,0.074964516
513259,1676.5554,0.06894044
513260,1678.4084,0.06728279
513261,1671.289,0.046597403
513262,1677.0363,0.04660999
513263,1660.3667,0.0740782
513264,1654.8552,0.11495131
513265,1671.6588,0.05188691
513266,1654.6257,0.111038096
513267,1651.4255,0.04850562
513268,1650.9062,0.06561815
513269,1656.3134,0.08184858
513270,1657.8604,0.08951623
513271,1652.2668,0.0639693
513272,1669.5717,0.047912642
513273,1672.5425,0.06037745
513274,1668.3657,0.061362565
513275,1661.3185,0.0917933
513278,1671.5393,0.05968705
513281,1675.6359,0.082099035
513282,1654.2062,0.095574304
513283,1676.6954,0.08258671
513284,1672.6055,0.10266216
513285,1681.1769,0.083183266
513286,1672.9141,0.04687815
513287,1654.9668,0.043027133
513288,1667.6326,0.042810295
513289,1658.9104,0.045377057
513290,1665.4082,0.044217728
513292,1666.7827,0.042249504
513293,1665.897,0.045064997
513294,1661.0297,0.08357998
513297,1659.4858,0.0624434
513299,1669.4431,0.07200558
513301,1666.3441,0.06929091
513302,1666.0311,0.08903294
513303,1654.8055,0.09414238
513304,1652.5493,0.077039555
513305,1622.4637,0.38159618
513307,1657.1073,0.07148895
513309,1664.1367,0.060082953
513310,1659.7598,0.075897574
513311,1658.8905,0.08571569
513313,1674.1101,0.045386266
513316,1639.5745,0.09119935
513317,1647.2811,0.2524344
513318,1666.3441,0.0885165
513319,1638.3711,0.093426704
513320,1665.6715,0.105347425
513321,1674.6664,0.07364105
513322,1674.3142,0.07396321
513323,1656.8783,0.14250438
513324,1664.8638,0.08685046
513325,1680.51,0.070052475
513326,1656.0167,0.056639254
513327,1657.1018,0.10625617
513328,1653.8978,0.07100603
513330,1656.2858,0.06968422
513331,1662.4822,0.07204739
513332,1673.4983,0.058768354
513333,1671.324,0.060639676
513334,1657.3446,0.059920184
513335,1671.0884,0.050979316
513336,1665.8354,0.057650898
513337,1672.1079,0.06750554
513338,1667.6973,0.059580825
513339,1676.631,0.06938579
513341,1650.5367,0.09830729
513342,1655.0641,0.09912045
513344,1641.9141,0.240712
513345,1667.4385,0.14814845
513346,1653.1118,0.10075305
513347,1631.5823,0.09103571
513348,1659.9448,0.084227294
513349,1658.1812,0.081975244
513350,1673.7803,0.077483915
513351,1677.8553,0.06804881
513352,1654.1168,0.12997642
513354,1670.0309,0.08548047
513357,1664.316,0.08864225
513358,1652.6226,0.06895119
513359,1662.523,0.06860916
513360,1658.6254,0.065201394
513361,1654.2379,0.055677705
513362,1657.7725,0.07165662
513363,1659.9155,0.06463462
513364,1676.7184,0.041385658
513365,1668.3925,0.060087737
513366,1666.6145,0.057372972
513367,1643.0448,0.3262427
513369,1665.9794,0.051569533
513370,1675.6765,0.06584228
513371,1677.2833,0.050183572
513372,1673.7238,0.06389181
513374,1670.0325,0.06258896
