NPLV,TST,C
513127,1650.0083,-2.458927
513129,1656.5563,-2.5016408
513131,1653.52,-2.6097124
513134,1649.7367,-2.0339806
513136,1652.8656,-2.3398774
513139,1668.7606,-2.7227354
513140,1657.4845,-2.4858823
513141,1662.4326,-2.8931117
513143,1663.842,-2.244004
513144,1669.6666,-2.073987
513149,1670.4636,-2.3630595
513150,1662.3215,-1.9711126
513151,1649.1818,-2.502261
513153,1644.5502,-2.6872592
513154,1667.5063,-2.1927855
513155,1666.5587,-2.534623
513156,1657.4235,-2.423425
513158,1652.0487,-2.0079765
513160,1652.9565,-2.3094287
513161,1666.6288,-2.6120903
513162,1673.6083,-2.304233
513163,1662.7405,-2.8468266
513164,1677.1799,-2.6530418
513165,1643.8447,-2.3533201
513166,1668.3905,-2.78691
513167,1662.4137,-2.7798517
513168,1661.1215,-2.7585578
513169,1668.8439,-2.3543315
513172,1662.5786,-3.2314613
513173,1653.9757,-3.184522
513177,1658.4363,-2.594935
513178,1670.8728,-1.9374828
513179,1657.5366,-2.8521185
513181,1652.275,-2.1107016
513184,1647.2048,-2.2328413
513185,1645.019,-2.4044147
513186,1674.8174,-2.8853703
513187,1667.6134,-2.843703
513188,1665.3556,-2.535864
513189,1649.68,-2.7845473
513190,1644.2648,-2.5121536
513191,1662.6212,-2.0077991
513192,1649.6271,-2.027102
513193,1653.5533,-2.0482745
513194,1656.2172,-2.3814821
513195,1650.8771,-2.1309316
513196,1645.7428,-1.604139
513197,1657.5463,-3.3731785
513198,1669.0537,-2.8859186
513199,1654.2114,-2.9837875
513200,1662.8986,-2.3938487
513203,1654.3352,-1.9875805
513205,1644.7466,-2.0425708
513206,1658.0715,-2.120788
513207,1652.5999,-2.1227303
513209,1642.7145,-2.1487708
513210,1653.9542,-2.864801
513211,1682.3295,-3.0676918
513212,1682.1991,-2.8349526
513213,1679.888,-2.335628
513214,1669.0042,-3.3442636
513215,1659.6501,-3.0139723
513217,1656.2141,-3.1863337
513218,1662.8336,-2.894527
513221,1648.9612,-2.3691356
513222,1662.1832,-2.6272664
513224,1669.6473,-3.1743252
513225,1660.1274,-3.1776536
513226,1669.9547,-2.991142
513227,1668.9812,-2.965257
513228,1659.6501,-2.5132754
513229,1663.733,-2.8226619
513230,1663.3308,-2.2051606
513231,1651.0056,-2.106496
513232,1649.2097,-1.9103996
513233,1676.4076,-2.2410586
513234,1664.2181,-2.0019226
513235,1641.9878,-3.00935
513236,1648.6584,-2.0735908
513237,1670.6124,-2.933054
513238,1654.585,-1.9789263
513239,1662.9309,-2.1085336
513240,1666.3639,-2.0114443
513241,1668.6786,-2.3106925
513242,1652.3232,-2.0333014
513243,1657.7709,-2.1526518
513244,1646.6953,-2.463944
513245,1646.6664,-2.4854248
513246,1660.0774,-2.5017786
513247,1656.1757,-1.8731558
513249,1662.9642,-2.2313824
513250,1665.693,-2.663945
513251,1642.0544,-2.8518422
513252,1665.1812,-2.8941076
513253,1639.8055,-2.18509
513254,1658.4878,-2.8143783
513255,1649.2511,-2.1829338
513256,1659.6501,-2.132248
513257,1637.135,-2.2637064
513259,1659.4646,-2.3464973
513260,1678.3586,-2.671545
513261,1660.0795,-3.1396651
513262,1681.1569,-3.155427
513263,1643.7195,-2.3071773
513264,1644.2653,-1.8588046
513265,1664.5057,-2.8820832
513266,1647.5604,-1.9714059
513267,1647.9193,-2.9396088
513268,1647.9193,-2.534004
513269,1647.9081,-2.3790495
513270,1649.3129,-2.1935275
513271,1647.6355,-2.4818726
513272,1657.2218,-2.7605457
513273,1671.241,-2.477216
513274,1653.5402,-2.781594
513275,1663.0021,-2.3556812
513278,1659.0931,-2.6827853
513281,1675.1211,-1.7721602
513282,1678.6278,-2.6843693
513283,1692.1638,-2.1459835
513284,1668.3918,-1.9645672
513285,1668.5529,-2.135058
513286,1666.2965,-3.1050909
513287,1640.7017,-2.961423
513288,1664.706,-3.0832157
513289,1650.3214,-3.089599
513290,1658.4386,-3.0227158
513292,1676.3213,-2.7976816
513293,1659.1819,-3.118433
513294,1658.2694,-2.1950772
513297,1659.0862,-2.2235441
513299,1673.7872,-1.5703651
513301,1663.5227,-2.556054
513302,1653.432,-2.1650195
513303,1652.7897,-2.2471993
513304,1639.6917,-2.4534917
513305,1647.6973,-2.1986136
513307,1649.6271,-2.4326148
513309,1661.6661,-2.839562
513310,1652.164,-2.1164463
513311,1649.6913,-2.1794152
513313,1663.2368,-3.002502
513316,1656.3269,-2.5936491
513317,1654.6952,-1.7305677
513318,1662.4534,-1.9851525
513319,1655.4661,-2.5008898
513320,1658.7266,-2.0686786
513321,1658.4756,-2.1593537
513322,1666.677,-2.2918222
513323,1648.4384,-1.8753674
513324,1668.2466,-2.0885503
513325,1674.1967,-2.3912137
513326,1644.216,-2.6892643
513327,1657.0568,-2.5583956
513328,1651.6439,-2.2468724
513330,1649.7368,-2.2665918
513331,1654.118,-2.2126493
513332,1664.317,-3.0190048
513333,1665.0114,-3.0144062
513334,1647.8411,-2.4371893
513335,1664.7465,-2.9745388
513336,1650.0732,-2.9318004
513337,1663.4248,-2.6706488
513338,1660.5845,-2.8083372
513339,1661.4926,-2.5827825
513341,1649.6383,-2.0638905
513342,1652.7897,-2.203473
513344,1647.4822,-1.962568
513345,1661.5732,-1.7232943
513346,1659.5916,-2.3930514
513347,1639.7816,-2.497602
513348,1657.2361,-2.3075101
513349,1655.4019,-2.4455352
513350,1659.6333,-2.7805376
513351,1678.2087,-2.6301079
513352,1661.8547,-2.1392508
513354,1660.8495,-2.3862143
513357,1658.9753,-2.1011152
513358,1649.8169,-2.319371
513359,1663.0569,-2.5232093
513360,1649.1017,-2.645341
513361,1648.5455,-2.7464607
513362,1649.9293,-2.9457543
513363,1653.5919,-2.7310936
513364,1665.7242,-3.4873211
513365,1663.0968,-2.7081366
513366,1655.5344,-2.8973303
513367,1661.1294,-2.9739466
513369,1668.8315,-2.9707632
513370,1666.0691,-2.5055292
513371,1669.3508,-2.8702855
513372,1665.426,-2.2594666
513374,1666.1912,-2.6435542
