NPLV,TST,C
512525,1661.6842,0.053446487
512526,1664.2164,0.08432335
512527,1653.3942,0.054844365
512528,1661.6895,0.06925894
512529,1668.6703,0.068420954
512531,1659.2114,0.05274005
512532,1673.3411,0.06726128
512533,1660.7458,0.059022434
512534,1665.7892,0.07320653
512535,1666.7745,0.063937664
512536,1668.346,0.08256371
512537,1667.9833,0.06786594
512538,1657.7294,0.0676433
512539,1671.3314,0.0754732
512540,1672.7101,0.07221334
512541,1672.1664,0.06559665
512542,1670.8911,0.035969194
512544,1670.1201,0.04507132
512545,1674.0442,0.06984208
512546,1670.2755,0.028287604
512547,1669.0164,0.031620562
512548,1668.9384,0.029439144
512549,1670.206,0.06322091
512550,1673.2117,0.07029425
512551,1662.282,0.054666996
512552,1659.2976,0.049447477
512553,1660.2834,0.026517993
512554,1667.181,0.06330459
512555,1666.2466,0.05489229
512556,1662.8672,0.027989725
512557,1670.178,0.028340017
512558,1662.9105,0.031653434
512559,1659.7705,0.06684262
512560,1668.5142,0.061249744
512561,1657.0983,0.06540656
512562,1673.7556,0.06294503
512563,1658.1731,0.05004327
512564,1659.0035,0.058848023
512566,1659.6523,0.03176869
512567,1660.9263,0.033184037
512568,1665.5376,0.036810137
512569,1662.1583,0.04306739
512570,1656.4468,0.0673989
512571,1655.5443,0.053524155
512572,1663.9686,0.047338
512573,1663.4395,0.045875855
512574,1662.6913,0.045809273
512575,1655.7878,0.0635521
512576,1650.2653,0.047820967
512577,1657.7338,0.041711453
512578,1658.2654,0.037058268
512579,1662.5112,0.04452695
512580,1663.8733,0.034088124
512581,1660.7642,0.031320106
512582,1666.8853,0.04084539
512583,1663.3015,0.042601623
512584,1661.7588,0.035292506
512585,1657.0444,0.032710355
512586,1664.7358,0.038239077
512588,1660.8611,0.03677337
512589,1662.2318,0.038294427
512591,1664.2654,0.041115522
512593,1669.7231,0.049053952
512594,1660.0505,0.083634384
512595,1668.4744,0.080762066
512596,1671.9949,0.075593
512597,1675.1785,0.078326605
512598,1669.3431,0.071356334
512599,1654.7656,0.06643366
512600,1651.6935,0.067997046
512602,1656.6094,0.032660846
512603,1669.8458,0.070978634
512604,1668.3588,0.06478544
512605,1658.9277,0.036392108
512606,1664.69,0.04280252
512607,1657.5226,0.03452012
512608,1661.5933,0.040798392
512609,1653.5745,0.032801382
512610,1650.9811,0.037905384
512612,1658.0376,0.03586875
512613,1655.49,0.054607302
512614,1669.4456,0.07728736
512615,1666.0732,0.07950783
512617,1661.102,0.041729975
512619,1649.0935,0.057041865
512621,1664.5985,0.089418374
512626,1661.9742,0.05980156
512627,1661.4644,0.06845214
512628,1656.4762,0.05972011
512629,1669.8615,0.09152724
512630,1664.8257,0.07282667
512631,1668.0264,0.08900548
512632,1670.6602,0.08207598
512634,1660.2532,0.06508896
512635,1673.3179,0.09247209
512636,1662.1615,0.07337179
512637,1665.0002,0.06959107
512642,1666.5913,0.07803743
512644,1667.3623,0.025733603
512647,1664.2297,0.06785079
512649,1660.9086,0.070603594
512650,1669.1669,0.07134962
512651,1658.0968,0.029279348
512652,1668.7676,0.07853378
512653,1668.3867,0.08388475
512654,1670.1873,0.076397136
512655,1654.8895,0.060320493
512656,1672.1234,0.08327067
512658,1662.4519,0.050618768
512659,1663.6589,0.05835073
512660,1666.9852,0.05726421
512661,1666.762,0.05427411
512662,1654.6357,0.067076825
512665,1655.1382,0.05214778
512667,1680.9646,0.08401342
512669,1659.5366,0.049812164
512670,1655.0533,0.066602126
512671,1679.8995,0.078771144
512672,1677.785,0.08324718
512674,1667.1627,0.079325266
512675,1669.5079,0.055369154
512676,1669.7163,0.04363025
512677,1653.9436,0.06356929
512678,1665.4185,0.032542266
512679,1669.601,0.047222417
512680,1664.1937,0.04541131
512681,1659.8916,0.065946996
512682,1675.7275,0.059335906
512683,1675.4639,0.059324794
512684,1671.8331,0.056506146
512685,1664.9497,0.05011329
512686,1671.729,0.055192992
512687,1671.3125,0.046623405
512688,1674.4895,0.04297553
512689,1673.7634,0.035444934
512690,1674.6504,0.039206672
512691,1672.1161,0.040336557
512692,1678.4341,0.044240717
512693,1673.8472,0.050054207
512694,1669.5491,0.041786656
512695,1673.1345,0.04747366
512698,1672.4785,0.045152653
512699,1652.487,0.063178845
512700,1653.6797,0.059048455
512701,1658.7782,0.042387024
512702,1672.2084,0.046092633
512704,1664.5507,0.037805215
512705,1664.2449,0.04399016
512706,1668.6758,0.0423882
512707,1660.5701,0.054168247
512708,1659.6884,0.03648993
512709,1680.2881,0.049478278
512710,1675.1377,0.040963117
512711,1681.3453,0.06132655
512712,1657.9707,0.058800757
512713,1677.2849,0.057533488
512714,1666.9928,0.05118891
512715,1666.2812,0.052174583
512716,1662.2168,0.0414611
512718,1663.1416,0.048567694
512719,1660.0768,0.048807636
512720,1664.9829,0.051399365
512721,1667.488,0.057988126
512723,1658.3466,0.04636784
512725,1652.923,0.05501596
512726,1667.3933,0.054058675
512727,1667.7598,0.05238497
512728,1672.3867,0.05867984
512729,1654.1152,0.055933706
512730,1657.5723,0.06975027
512731,1658.6525,0.07394241
512736,1647.1624,0.051003747
512737,1654.0012,0.06285969
512738,1668.325,0.048658278
512739,1657.8077,0.073189154
512740,1669.346,0.06253414
512741,1669.2981,0.05360474
512742,1666.9786,0.051723152
512743,1660.6667,0.046210345
512744,1666.3075,0.05086999
512745,1672.9127,0.060270917
512746,1666.4142,0.058804993
512747,1663.6146,0.03464836
512748,1653.4253,0.06476344
512749,1669.9635,0.058730178
512750,1657.9401,0.054142106
512751,1658.7605,0.026433507
512752,1660.1742,0.028580986
512753,1658.608,0.03185184
512754,1661.9038,0.034931976
512755,1656.1677,0.028368238
512756,1667.4888,0.052729122
512757,1671.6825,0.05228222
512758,1653.3188,0.04709799
512759,1652.0297,0.048980996
512760,1652.6823,0.05337008
512761,1649.2295,0.050323997
512762,1671.3706,0.052005865
512763,1659.0519,0.057638098
512764,1664.7721,0.036568988
512765,1648.9196,0.056880828
512768,1647.1125,0.07100711
512769,1653.888,0.05378811
512775,1663.7732,0.034956418
512776,1668.3987,0.047121406
512777,1678.361,0.04761178
512778,1669.6348,0.04468044
512782,1679.3252,0.06012574
512788,1665.0017,0.066020526
512793,1667.5796,0.038646594
512796,1671.1606,0.042844895
512797,1654.97,0.05667153
512799,1675.0339,0.05378777
512800,1666.131,0.0618087
512801,1668.721,0.06650671
512802,1672.4641,0.043764148
512803,1661.4076,0.04736541
512804,1654.4995,0.062068302
512805,1660.3138,0.066910446
512806,1663.0217,0.043561686
512807,1662.6758,0.04406816
512813,1669.6697,0.06291021
512814,1672.3163,0.061978377
512815,1661.7488,0.06372473
512819,1669.0002,0.060766056
512821,1662.3799,0.03349026
512823,1671.3284,0.06065517
512824,1673.5417,0.055494633
512825,1664.6044,0.06576962
512826,1660.7054,0.034193724
512829,1634.9589,0.4452848
512830,1660.4375,0.040185116
512832,1658.1313,0.3842185
512833,1663.606,0.0398784
512834,1654.4297,0.34249818
512836,1655.3787,0.03668545
512838,1665.1338,0.049316544
512839,1661.781,0.021657085
512840,1660.1531,0.023673235
512841,1658.4596,0.027888067
512842,1656.5297,0.028005939
512843,1657.2039,0.021702046
512844,1658.243,0.013530288
512845,1657.9141,0.044877082
512846,1658.3739,0.034481257
512847,1643.021,0.04175376
512849,1658.0317,0.020407531
512850,1653.4238,0.0056412686
512851,1662.6804,0.06982224
512852,1648.1276,0.05468069
512853,1655.4349,0.05483397
512854,1661.9722,0.059072442
512855,1670.4688,0.06819513
512856,1663.7344,0.041185156
512857,1667.709,0.03860186
512858,1656.1151,0.024182059
512859,1669.7227,0.064480975
512861,1668.578,0.060767412
512862,1671.5623,0.06971247
512863,1668.6417,0.058339786
512864,1662.5077,0.023630094
512865,1651.9163,0.018598225
512866,1662.9098,0.021411177
512867,1662.3744,0.056515884
512868,1663.0408,0.030162822
512869,1645.6759,0.05201825
512870,1652.8478,0.050084554
512871,1648.6011,0.049839202
512872,1657.2274,0.06089678
512873,1650.1641,0.062971525
512874,1664.2867,0.059110377
512876,1646.1313,0.045632266
512878,1663.8126,0.049540024
512882,1658.2133,0.058198053
512884,1671.8638,0.058344997
512885,1666.4236,0.053806733
512887,1665.3691,0.05822677
512888,1664.0503,0.05791016
512891,1672.4843,0.06744239
512892,1670.7327,0.062164735
512893,1671.6162,0.070023686
512894,1663.7595,0.05624597
512897,1653.6212,0.067654565
512898,1651.6725,0.031983823
512899,1657.6692,0.024136735
512900,1661.6353,0.028310709
512901,1660.0544,0.056878977
512902,1650.9331,0.04127905
512903,1672.5356,0.042823322
512904,1680.0238,0.06398249
512905,1664.4686,0.061717365
512906,1668.1433,0.03317879
512907,1671.1974,0.036918726
512909,1663.0378,0.022228379
512910,1675.1683,0.046626978
512911,1670.5315,0.044464912
512913,1671.037,0.04471898
512914,1670.7719,0.045524646
512915,1661.663,0.01958255
512917,1660.9731,0.028634671
512918,1660.9731,0.02933804
512919,1665.4421,0.037625585
512923,1654.1401,0.031159746
512925,1654.1562,0.053709853
512929,1659.1986,0.03217237
512931,1657.0461,0.021311004
512933,1664.636,0.072893985
512934,1670.584,0.06589924
512935,1675.8701,0.06832568
512936,1669.9344,0.06384561
512937,1659.1313,0.015164282
512938,1668.5518,0.039012488
512939,1668.9512,0.03438338
512940,1656.9434,0.027454495
512942,1661.2,0.03722102
512943,1661.2501,0.044931807
512945,1676.0764,0.072073676
512946,1669.7272,0.06504109
512947,1670.0454,0.07152339
512949,1662.7312,0.04805384
512951,1650.0845,0.039928436
512952,1652.4683,0.073844545
512953,1655.9309,0.019538423
512954,1648.5171,0.063621156
512955,1655.4513,0.020365013
512958,1659.5701,0.030119833
512959,1657.1338,0.028130854
512961,1654.6038,0.021988787
512962,1662.8859,0.03706556
512963,1657.7416,0.027270883
512965,1661.1294,0.051068816
512966,1662.4946,0.04777914
512967,1660.7281,0.054939758
512970,1668.795,0.05458897
512973,1660.025,0.03315928
512974,1659.0712,0.040547308
512975,1657.8458,0.032184187
512976,1663.3367,0.033755716
512977,1660.884,0.028890355
512978,1660.416,0.033055678
512979,1664.8114,0.034044713
512980,1663.0867,0.029079752
512982,1666.0183,0.024703484
512984,1657.0408,0.046729527
512986,1665.2913,0.030159801
512990,1655.1753,0.04104227
512991,1658.543,0.037422124
512992,1655.9844,0.03546895
512993,1652.9805,0.03431393
512994,1662.2987,0.059499476
512995,1651.7194,0.031374093
512999,1654.4185,0.058818385
513000,1655.1938,0.061041962
513001,1653.417,0.038743537
513002,1651.7916,0.043627113
513003,1653.8604,0.048115864
513004,1652.9747,0.06316808
513005,1651.2921,0.06867676
513006,1651.6975,0.07592127
513007,1649.8136,0.07092982
513008,1654.7809,0.14023818
513009,1654.8815,0.0842064
513010,1659.2542,0.059867132
513013,1654.1417,0.064095706
513015,1669.9401,0.037794113
513016,1657.0414,0.06432021
513017,1649.2366,0.055127133
513018,1656.2489,0.056446344
513019,1661.0903,0.041405775
513020,1655.0393,0.052000437
513021,1657.6163,0.06290871
513022,1657.9203,0.06704355
513023,1656.4163,0.06664525
513024,1658.0442,0.044439986
513025,1663.4805,0.047324385
513028,1666.4669,0.04099043
513029,1663.1133,0.054590672
513030,1664.3143,0.025825495
513034,1661.3589,0.028762702
513036,1660.6494,0.028808862
513038,1653.297,0.02382581
513042,1662.0879,0.031329677
513047,1648.766,0.045854248
513049,1653.0991,0.03130433
513051,1667.8297,0.06892233
513056,1653.2461,0.029726526
513057,1660.0175,0.039371
513058,1653.8492,0.029958757
513059,1673.4476,0.07265476
513060,1667.725,0.05527627
513061,1670.0911,0.074267134
513062,1666.8947,0.0557005
513064,1664.0743,0.02798645
513065,1668.1653,0.07063579
513066,1663.5408,0.07514243
513067,1672.5099,0.042119477
513068,1673.9692,0.053514708
513069,1661.4197,0.064991035
513070,1662.9131,0.08209787
513072,1657.6697,0.03751514
513073,1660.5443,0.037501566
513074,1654.8717,0.068646014
513075,1653.6926,0.061298244
513078,1658.6671,0.051276125
513079,1655.7567,0.042141654
513080,1659.6199,0.05537821
513081,1656.3165,0.045731608
513082,1665.9158,0.046702676
513083,1666.3671,0.051601805
513084,1664.823,0.055772237
513085,1657.2274,0.07268346
513087,1668.1917,0.06483992
513088,1659.8496,0.06365691
513089,1664.9641,0.059271917
513091,1672.4395,0.06482877
513092,1673.7739,0.06156803
513093,1669.9606,0.066472314
513094,1669.0654,0.06876936
513096,1679.9602,0.07872097
513097,1663.2214,0.06992011
513098,1663.6501,0.044908803
513099,1665.9741,0.050685886
513100,1664.7732,0.04505133
513101,1674.1304,0.06595045
513102,1669.2856,0.056305416
513103,1664.5854,0.06727308
513105,1653.1707,0.059850566
513106,1655.4735,0.06775949
513107,1661.7493,0.07208857
513108,1654.9277,0.05480347
513109,1656.4658,0.06244876
513110,1662.0402,0.046648953
513111,1662.3219,0.043629326
513112,1665.5955,0.050222933
513113,1661.5181,0.039080605
513114,1657.6658,0.04575245
513115,1660.6556,0.04446612
513116,1657.7078,0.038885698
513117,1655.3663,0.03962786
513118,1667.4727,0.056340594
513119,1657.0068,0.053137314
513120,1654.3986,0.04076194
513121,1659.1062,0.05888225
513122,1655.6614,0.054142073
513123,1664.4915,0.06675502
513124,1658.2341,0.06261583
513125,1664.363,0.071380466
513126,1655.1838,0.04602173
513127,1656.0325,0.039678887
513129,1651.9141,0.05962663
513131,1655.47,0.060491167
513134,1655.5101,0.058512792
513136,1660.1952,0.039672356
513139,1651.5052,0.047854237
513140,1661.7617,0.034607645
513141,1658.7266,0.034174845
513143,1663.1,0.0868651
513144,1664.1334,0.04734465
513149,1657.6252,0.098487616
513150,1652.6023,0.082263164
513151,1641.0518,0.029217139
513153,1650.6154,0.087970465
513154,1659.5747,0.09798814
513155,1664.5337,0.09090148
513156,1649.9949,0.11231103
513158,1656.6082,0.077545196
513160,1656.6926,0.08914052
513161,1666.7245,0.07619972
513162,1672.2087,0.07740651
513163,1664.6929,0.12512064
513164,1671.2366,0.10511647
513165,1657.8379,0.10228298
513166,1653.957,0.07177601
513167,1666.4242,0.06607702
513168,1652.2545,0.06753766
513169,1659.7892,0.07929747
513172,1663.1881,0.04816411
513173,1666.5007,0.07798388
513177,1665.03,0.0633993
513178,1667.4708,0.0675904
513179,1654.0531,0.08617604
513181,1656.5259,0.08590163
513184,1647.4724,0.06048181
513185,1657.7992,0.06837049
513186,1663.564,0.05959613
513187,1664.7427,0.07776981
513188,1660.7756,0.053073455
513189,1649.4747,0.07525337
513190,1652.9475,0.08850851
513191,1664.3054,0.07855219
513192,1656.5815,0.08877537
513193,1666.5936,0.07060127
513194,1654.813,0.09662314
513195,1652.3097,0.103253715
513196,1649.132,0.11110085
513197,1657.6799,0.06700366
513198,1668.782,0.061708506
513199,1661.5696,0.06574263
513200,1658.8154,0.0924099
513203,1657.3662,0.09636434
513205,1646.654,0.04795654
513206,1662.7659,0.10302167
513207,1656.968,0.085504204
513209,1662.895,0.08940498
513210,1658.0997,0.06124133
513211,1673.7642,0.05639113
513212,1672.0623,0.056362618
513213,1669.8815,0.045803275
513214,1663.692,0.049149934
513215,1661.9749,0.044577543
513217,1655.2853,0.039069515
513218,1663.8707,0.04857015
513221,1657.0355,0.088221684
513222,1665.7026,0.051232778
513224,1666.8478,0.07718124
513225,1662.5669,0.053958327
513226,1672.8325,0.05794379
513227,1666.0714,0.05753367
513228,1667.2837,0.07802311
513229,1665.5007,0.066102706
513230,1655.4075,0.051250096
513231,1653.6033,0.06498867
513232,1658.6475,0.056599554
513233,1666.2892,0.079199925
513234,1661.2323,0.07621783
513235,1653.4537,0.03681227
513236,1662.1958,0.10839257
513237,1661.606,0.050321225
513238,1660.6748,0.08588984
513239,1657.9333,0.07532418
513240,1660.3005,0.08276392
513241,1660.1912,0.08426724
513242,1652.6031,0.102240965
513243,1658.77,0.10348047
513244,1653.544,0.08340978
513245,1657.4047,0.08124657
513246,1657.4309,0.0895819
513247,1651.0082,0.07534316
513249,1665.509,0.111438826
513250,1666.1351,0.08361251
513251,1648.2256,0.08665158
513252,1664.7494,0.0574673
513253,1647.7162,0.063458815
513254,1661.6434,0.093016654
513255,1652.0505,0.08894787
513256,1666.1335,0.089986496
513257,1649.5059,0.07889958
513259,1668.5687,0.073926605
513260,1667.9331,0.06398828
513261,1664.684,0.048593126
513262,1665.3918,0.081566356
513263,1652.7131,0.111065745
513264,1648.938,0.107434936
513265,1662.879,0.056998365
513266,1650.8492,0.08160137
513267,1642.7354,0.053859036
513268,1646.7705,0.056745414
513269,1648.031,0.09605184
513270,1646.2595,0.09551299
513271,1641.9972,0.060648717
513272,1663.3333,0.06262564
513273,1669.759,0.088047944
513274,1662.485,0.06719236
513275,1658.4563,0.077840075
513278,1656.8145,0.09223042
513281,1673.4683,0.08806253
513282,1685.6028,0.057658676
513283,1672.21,0.08199065
513284,1669.1099,0.089766
513285,1672.0312,0.09891447
513286,1661.0603,0.089009315
513287,1648.2721,0.06372142
513288,1658.468,0.079072125
513289,1646.538,0.06766114
513290,1657.9055,0.07596699
513292,1659.783,0.09081008
513293,1663.352,0.06230433
513294,1655.2561,0.09615585
513297,1653.9894,0.080058165
513299,1663.7316,0.085626744
513301,1666.113,0.08191918
513302,1660.4923,0.08860676
513303,1649.1892,0.07611866
513304,1655.2087,0.056252837
513305,1651.0104,0.03052146
513307,1654.8608,0.062992
513309,1657.8186,0.06417753
513310,1655.0377,0.083160736
513311,1650.6166,0.11071111
513313,1662.5585,0.048755974
513316,1651.284,0.08996378
513317,1654.403,0.17572373
513318,1658.9923,0.07425037
513319,1646.3552,0.094112255
513320,1661.7678,0.1208209
513321,1666.5702,0.122272
513322,1665.0457,0.09279516
513323,1654.112,0.095642
513324,1667.1772,0.11280763
513325,1670.1191,0.12999864
513326,1653.5786,0.06283442
513327,1652.6494,0.12603286
513328,1652.7927,0.06306671
513330,1653.712,0.07924659
513331,1655.4457,0.06385638
513332,1670.7236,0.08616634
513333,1664.2491,0.07814882
513334,1648.8071,0.08582316
513335,1667.6774,0.08872976
513336,1662.9757,0.109971724
513337,1673.7692,0.090786576
513338,1661.3735,0.10024918
513339,1667.48,0.101806104
513341,1648.9185,0.0740126
513342,1652.1832,0.076188274
513344,1646.0767,0.17727627
513345,1664.7545,0.11481722
513346,1665.3063,0.10888764
513347,1649.6525,0.1122008
513348,1659.9296,0.045365542
513349,1661.2228,0.082442105
513350,1669.6445,0.13489522
513351,1679.0563,0.115694866
513352,1671.5531,0.123322
513354,1670.925,0.097331114
513357,1657.813,0.08738215
513358,1638.7585,0.052637953
513359,1656.2395,0.07232562
513360,1654.8967,0.08053391
513361,1648.2112,0.05316478
513362,1653.3667,0.08047514
513363,1656.5986,0.10004595
513364,1659.5088,0.06887137
513365,1665.3823,0.081805475
513366,1658.1045,0.082822025
513367,1661.9288,0.16943498
513369,1665.734,0.073310725
513370,1665.3005,0.09174516
513371,1664.1606,0.0696681
513372,1670.0068,0.08359272
513374,1670.25,0.068404146
