NPLV,TST,C
512617,1657.1787,0.053657245
512619,1644.938,0.05277698
512621,1663.2617,0.05579842
512626,1656.3378,0.07767885
512627,1658.2683,0.04979828
512628,1646.624,0.054824855
512629,1663.293,0.054059
512630,1660.8835,0.057613935
512631,1661.0374,0.061858103
512632,1664.5298,0.06135992
512634,1656.7417,0.05343004
512635,1664.9478,0.072770566
512636,1660.0779,0.055081613
512637,1659.2292,0.049173143
512642,1660.4656,0.05609882
512644,1660.8849,0.052737813
512647,1659.8422,0.055538654
512649,1661.626,0.053980887
512650,1661.1057,0.060526248
512651,1652.2324,0.053637814
512652,1656.6191,0.056799095
512653,1662.3335,0.07209543
512654,1663.2051,0.07029618
512655,1643.0912,0.0660555
512656,1664.7887,0.063416176
512658,1656.5789,0.056398593
512659,1658.5238,0.06302567
512660,1658.5238,0.06703643
512661,1658.5238,0.07061121
512662,1648.9525,0.066445164
512665,1653.5192,0.07297834
512667,1670.2322,0.062803246
512669,1653.5192,0.06867728
512670,1648.5399,0.08219672
512671,1670.2322,0.06329385
512672,1669.9733,0.05474419
512674,1654.0284,0.08176969
512675,1654.0842,0.08259395
512676,1658.7377,0.07384319
512677,1644.3821,0.06981029
512678,1659.8918,0.05549734
512679,1662.572,0.06319999
512680,1658.4788,0.057633366
512681,1649.1622,0.069060996
512682,1671.4792,0.054857284
512683,1671.3914,0.06290015
512684,1663.4755,0.06034279
512685,1662.3335,0.054857284
512686,1669.3728,0.051405355
512687,1661.9695,0.05758869
512688,1667.2931,0.05745223
512689,1660.3193,0.052945588
512690,1667.2931,0.04766226
512691,1662.6533,0.052737813
512692,1671.1108,0.05860039
512693,1662.3335,0.06294963
512694,1661.5353,0.05414545
512695,1663.5272,0.052798558
512698,1662.3335,0.057616815
512699,1644.5835,0.058897402
512700,1644.8154,0.07808828
512701,1655.2521,0.05630091
512702,1661.4474,0.06134049
512704,1657.3363,0.05860039
512705,1662.572,0.05566769
512706,1654.6561,0.05860039
512707,1644.3821,0.062019885
512708,1652.3898,0.04935749
512709,1668.3428,0.05860039
512710,1671.023,0.05860039
512711,1664.7008,0.05869866
512712,1644.3821,0.062019885
512713,1662.3335,0.07384319
512714,1648.677,0.090945646
512715,1658.4788,0.07190926
512716,1653.5186,0.07827335
512718,1656.1334,0.059932843
512719,1656.4968,0.062692374
512720,1658.8422,0.06519179
512721,1658.7377,0.07660272
512723,1656.4968,0.056512535
512725,1648.5399,0.06924576
512726,1656.5227,0.060140617
512727,1656.3088,0.059932843
512728,1658.7377,0.07209543
512729,1648.9996,0.061176963
512730,1652.1925,0.058916833
512731,1648.396,0.08452922
512736,1644.8154,0.064759985
512737,1648.7594,0.058087904
512738,1663.703,0.05860039
512739,1652.7933,0.07080101
512740,1661.4474,0.06370757
512741,1653.7423,0.04935749
512742,1661.4474,0.04889313
512743,1664.9747,0.05629594
512744,1664.9747,0.056088164
512745,1668.6486,0.053935032
512746,1657.7578,0.055707134
512747,1655.84,0.051586863
512748,1644.0492,0.055726044
512749,1666.4384,0.076081164
512750,1653.2603,0.08145555
512751,1648.0481,0.051012605
512752,1654.8422,0.056088164
512753,1651.033,0.056549046
512754,1651.033,0.053170864
512755,1656.1676,0.067292295
512756,1663.3016,0.05382783
512757,1670.1443,0.050827064
512758,1647.2638,0.05370583
512759,1647.2825,0.06090086
512760,1642.1013,0.063307844
512761,1647.2638,0.0552293
512762,1664.6498,0.056088164
512763,1648.7988,0.068349
512764,1657.5175,0.050149363
512765,1642.9568,0.06327344
512768,1646.8921,0.050326273
512769,1647.076,0.051520996
512775,1652.1738,0.056945853
512776,1664.846,0.06001713
512777,1669.2017,0.06496701
512778,1661.942,0.05605614
512782,1666.5262,0.078192025
512788,1662.3335,0.06852272
512793,1655.8865,0.06272932
512796,1656.4111,0.060140617
512797,1647.7616,0.062019885
512799,1664.7008,0.058234844
512800,1658.5891,0.06933785
512801,1662.3942,0.06082469
512802,1664.33,0.06582627
512803,1653.819,0.079633236
512804,1648.0251,0.06614882
512805,1651.7106,0.063240886
512806,1653.706,0.076034166
512807,1654.2703,0.09456579
512813,1666.9442,0.07548815
512814,1664.7008,0.06956483
512815,1648.7594,0.07120092
512819,1651.5088,0.095660426
512821,1657.1285,0.07036544
512823,1666.8325,0.05860039
512824,1665.6897,0.06053432
512825,1651.8241,0.06671335
512826,1650.029,0.05858588
512829,1629.4781,0.49934396
512830,1657.526,0.07245633
512832,1650.4785,0.443418
512833,1654.9766,0.07466879
512834,1646.6042,0.2438496
512836,1652.074,0.07324247
512838,1655.7155,0.061830588
512839,1646.1337,0.05485254
512840,1651.6572,0.048929214
512841,1648.8167,0.07469813
512842,1651.7106,0.06009252
512843,1652.3938,0.054644767
512844,1648.0481,0.047449734
512845,1650.6108,0.05572485
512846,1650.6108,0.07285828
512847,1644.8154,0.05214094
512849,1655.34,0.051869765
512850,1652.4508,0.050557703
512851,1654.7217,0.04765751
512852,1650.9149,0.058064263
512853,1650.5364,0.05950766
512854,1662.4865,0.046845265
512855,1671.8818,0.05837217
512856,1660.3873,0.07739224
512857,1660.3873,0.079540014
512858,1655.5156,0.058847692
512859,1659.0365,0.092541754
512861,1663.966,0.073671706
512862,1668.4307,0.0713877
512863,1669.3728,0.05257034
512864,1655.34,0.06851143
512865,1652.074,0.06851143
512866,1655.34,0.05837217
512867,1663.966,0.06631214
512868,1654.7542,0.04932377
512869,1645.1553,0.052295525
512870,1642.5991,0.061791666
512871,1647.2825,0.039565623
512872,1649.0587,0.07029016
512873,1648.3885,0.05551827
512874,1659.7743,0.06821757
512876,1642.0792,0.053591035
512878,1655.0312,0.052780908
512882,1651.8241,0.056809507
512884,1671.023,0.08596287
512885,1669.8854,0.05999866
512887,1664.956,0.07088121
512888,1664.8312,0.067328796
512891,1671.1108,0.06368618
512892,1671.1108,0.067825906
512893,1671.1108,0.07288491
512894,1661.942,0.06441245
512897,1651.8241,0.056732662
512898,1652.2151,0.040054403
512899,1656.1334,0.052946538
512900,1654.5997,0.044991903
512901,1655.2755,0.077802636
512902,1641.8287,0.048313726
512903,1671.1108,0.05837217
512904,1671.1108,0.082102194
512905,1659.7743,0.06716911
512906,1664.846,0.0713877
512907,1657.0367,0.07065313
512909,1644.9501,0.09446602
512910,1671.023,0.069961384
512911,1668.3428,0.0713877
512913,1671.3914,0.07006017
512914,1667.2052,0.060753495
512915,1663.283,0.04717823
512917,1649.6656,0.07387948
512918,1658.3909,0.05654336
512919,1647.4995,0.060306102
512923,1645.4023,0.058959138
512925,1645.6372,0.07335821
512929,1655.2521,0.053769253
512931,1650.117,0.054125007
512933,1663.4393,0.08288629
512934,1664.7008,0.07695363
512935,1671.023,0.08849016
512936,1671.023,0.057481363
512937,1657.195,0.04820455
512938,1661.7812,0.05209877
512939,1649.4512,0.07461676
512940,1656.3005,0.04889313
512942,1653.5192,0.060781624
512943,1653.5192,0.10206992
512945,1670.2322,0.056717154
512946,1664.7008,0.056571964
512947,1659.1992,0.07151858
512949,1659.6864,0.048693694
512951,1646.0006,0.049373098
512952,1649.9476,0.05162404
512953,1647.3776,0.061921068
512954,1649.2747,0.055052727
512955,1653.8826,0.049100906
512958,1657.4381,0.05882826
512959,1652.2151,0.06851143
512961,1650.117,0.05882826
512962,1654.5798,0.08752765
512963,1647.3776,0.07133625
512965,1659.002,0.067724206
512966,1659.6864,0.06132004
512967,1658.9141,0.05733065
512970,1664.956,0.05976537
512973,1648.0538,0.07197467
512974,1644.9501,0.074464455
512975,1649.6656,0.05603671
512976,1654.8887,0.092122145
512977,1658.177,0.060781624
512978,1656.1334,0.058022097
512979,1658.4359,0.056571964
512980,1649.6656,0.087046586
512982,1655.975,0.061112266
512984,1645.6372,0.07201564
512986,1655.975,0.05882826
512990,1652.1925,0.057188753
512991,1656.7651,0.05414545
512992,1652.074,0.06134049
512993,1650.9679,0.07165826
512994,1658.4359,0.058215413
512995,1650.6228,0.059993587
512999,1655.45,0.058109306
513000,1651.2638,0.053050302
513001,1644.3821,0.07989985
513002,1645.8881,0.05598983
513003,1644.3821,0.05812586
513004,1645.1101,0.05598983
513005,1647.7616,0.064759985
513006,1644.7467,0.07630473
513007,1643.3491,0.06059754
513008,1648.294,0.074876726
513009,1649.2747,0.064779416
513010,1648.294,0.068087116
513013,1642.5763,0.07806885
513015,1663.7084,0.051405355
513016,1650.5515,0.06805646
513017,1656.3889,0.0637256
513018,1654.9071,0.07756673
513019,1655.5156,0.060434032
513020,1644.2058,0.075297736
513021,1649.9476,0.066122524
513022,1648.396,0.07914731
513023,1650.5364,0.07772117
513024,1654.3248,0.07428442
513025,1656.8743,0.0565787
513028,1659.1283,0.058022097
513029,1650.497,0.061791666
513030,1655.6654,0.0565787
513034,1648.6831,0.059036035
513036,1657.4381,0.05882826
513038,1650.7783,0.04958536
513042,1656.3684,0.05715699
513047,1648.5027,0.05359189
513049,1649.9171,0.046795066
513051,1668.4307,0.05028633
513056,1653.2385,0.04889313
513057,1654.1824,0.050655372
513058,1652.074,0.058765035
513059,1663.3016,0.082031794
513060,1666.253,0.048035517
513061,1650.3684,0.10248119
513062,1669.2896,0.053520937
513064,1664.846,0.04889313
513065,1657.2676,0.06786161
513066,1654.9071,0.060564343
513067,1650.2222,0.08891785
513068,1662.6599,0.07384319
513069,1649.6775,0.07532875
513070,1653.2603,0.07080101
513072,1651.7106,0.059090924
513073,1656.9403,0.05715699
513074,1642.1882,0.061716214
513075,1654.9071,0.07660492
513078,1654.3248,0.052566122
513079,1650.9679,0.06890951
513080,1655.7521,0.048913985
513081,1651.8081,0.05855019
513082,1662.6599,0.059993587
513083,1659.6892,0.06539516
513084,1654.3248,0.075002365
513085,1642.2516,0.07844643
513087,1654.2491,0.095660426
513088,1642.7494,0.070297085
513089,1660.9395,0.065307096
513091,1663.3239,0.05354138
513092,1661.4474,0.059932843
513093,1658.7275,0.05547791
513094,1663.3239,0.05547791
513096,1671.8818,0.07660272
513097,1655.0815,0.06335234
513098,1656.7651,0.06053432
513099,1657.9381,0.06577491
513100,1655.9744,0.06327442
513101,1669.2017,0.06832473
513102,1664.33,0.051405355
513103,1662.7191,0.06834343
513105,1648.6205,0.064759985
513106,1648.5005,0.062019885
513107,1648.7594,0.055347808
513108,1647.7616,0.05609656
513109,1647.7616,0.064759985
513110,1651.9425,0.07464936
513111,1649.6656,0.054857284
513112,1650.117,0.07524865
513113,1650.117,0.0587143
513114,1650.9451,0.057619616
513115,1651.9851,0.052737813
513116,1652.2324,0.052737813
513117,1652.074,0.06134049
513118,1657.526,0.059932843
513119,1649.6191,0.07609863
513120,1654.8108,0.05413975
513121,1654.6882,0.031894084
513122,1651.5752,0.067339405
513123,1656.1334,0.06329385
513124,1650.3473,0.05720792
513125,1656.1334,0.041244768
513126,1655.6132,0.07117093
513127,1654.5284,0.069990925
513129,1654.4095,0.045955535
513131,1650.8065,0.07985073
513134,1647.7783,0.039016105
513136,1654.4974,0.062310517
513139,1658.1265,0.05480441
513140,1649.2181,0.05468981
513141,1654.3909,0.07227825
513143,1654.9071,0.087926835
513144,1665.7872,0.08476256
513149,1658.4005,0.083492994
513150,1652.8907,0.09961753
513151,1649.4685,0.061805166
513153,1643.4774,0.05438892
513154,1661.4474,0.13420583
513155,1661.4474,0.07076702
513156,1644.518,0.071838565
513158,1649.9476,0.07087796
513160,1657.2676,0.055359904
513161,1663.7909,0.06632998
513162,1665.8751,0.06933414
513163,1666.9442,0.07496995
513164,1665.8751,0.082036175
513165,1650.1589,0.08762524
513166,1642.1937,0.04901595
513167,1662.7766,0.05830177
513168,1653.58,0.063417606
513169,1652.7072,0.06446147
513172,1656.8062,0.058688182
513173,1661.0967,0.055433355
513177,1661.0967,0.07756967
513178,1664.5316,0.0550474
513179,1647.7616,0.07105385
513181,1652.3577,0.086770386
513184,1646.0287,0.06082981
513185,1650.9004,0.07241819
513186,1665.7872,0.08216054
513187,1661.3447,0.060622036
513188,1660.3977,0.06258958
513189,1647.472,0.08662097
513190,1648.7083,0.06052172
513191,1661.0967,0.044424646
513192,1651.2201,0.06945795
513193,1667.2052,0.0719933
513194,1653.7695,0.048906825
513195,1646.1829,0.048906825
513196,1645.5028,0.06814141
513197,1656.404,0.07240816
513198,1665.1776,0.08522777
513199,1660.6833,0.07240816
513200,1648.7083,0.07240816
513203,1649.1726,0.053982385
513205,1643.1323,0.07107571
513206,1654.7181,0.049773656
513207,1654.9071,0.07884239
513209,1654.9071,0.0711454
513210,1648.1998,0.05566088
513211,1671.1108,0.05566088
513212,1665.8751,0.07187205
513213,1665.8751,0.07240816
513214,1663.0023,0.04647679
513215,1661.8131,0.06462958
513217,1662.9783,0.048939396
513218,1655.5941,0.07246891
513221,1646.624,0.07240816
513222,1663.7909,0.056993335
513224,1661.5353,0.08930033
513225,1664.5497,0.062089063
513226,1664.696,0.08861933
513227,1664.264,0.06482916
513228,1662.6921,0.042577222
513229,1658.1804,0.07261594
513230,1648.1998,0.071782425
513231,1645.1101,0.058400977
513232,1648.1998,0.07246891
513233,1655.0815,0.07454419
513234,1654.9071,0.06469032
513235,1646.8394,0.06258958
513236,1650.9004,0.059732426
513237,1656.6824,0.045137525
513238,1653.944,0.0412501
513239,1649.8458,0.07107571
513240,1648.1998,0.056993335
513241,1655.0815,0.073892385
513242,1646.4193,0.077449135
513243,1656.13,0.07707948
513244,1646.3921,0.07240816
513245,1640.7875,0.049998365
513246,1649.2904,0.057924256
513247,1647.2638,0.0655103
513249,1661.5353,0.060683783
513250,1658.859,0.07354686
513251,1647.1099,0.041980784
513252,1661.5353,0.07189569
513253,1643.4774,0.06950069
513254,1664.6886,0.06917611
513255,1649.0587,0.062446635
513256,1664.6886,0.07646827
513257,1648.1227,0.07056931
513259,1666.9204,0.061533317
513260,1668.7365,0.08867098
513261,1669.2017,0.08088882
513262,1666.734,0.061053436
513263,1647.2638,0.079132274
513264,1647.2825,0.062446635
513265,1662.7883,0.07333908
513266,1650.5746,0.076320074
513267,1647.2825,0.0655605
513268,1647.2825,0.07701068
513269,1650.5746,0.12847629
513270,1647.2825,0.06403188
513271,1651.179,0.07072545
513272,1664.5497,0.112644166
513273,1668.9869,0.08621579
513274,1658.4884,0.067780524
513275,1649.0587,0.07473228
513278,1658.1041,0.09368355
513281,1670.2322,0.079967536
513282,1668.9121,0.06091662
513283,1674.1782,0.05987614
513284,1663.3016,0.084435314
513285,1672.2749,0.07112012
513286,1658.3818,0.06328351
513287,1636.6799,0.04674675
513288,1648.6827,0.04712495
513289,1646.4668,0.05306637
513290,1660.1031,0.043119483
513292,1669.8154,0.04254859
513293,1659.2554,0.06469507
513294,1649.6255,0.059117056
513297,1647.124,0.06254704
513299,1659.6626,0.07642555
513301,1665.993,0.065010324
513302,1653.7695,0.08918566
513303,1647.2961,0.08807109
513304,1647.0623,0.063069165
513305,1648.9779,0.06164202
513307,1653.7695,0.08781933
513309,1661.7252,0.068785615
513310,1645.1101,0.06224283
513311,1645.3184,0.12957452
513313,1662.3335,0.13080376
513316,1653.0895,0.05317688
513317,1645.5571,0.13785094
513318,1656.13,0.06444443
513319,1641.8431,0.053428642
513320,1660.9395,0.07414049
513321,1660.8835,0.073770836
513322,1664.9478,0.056607816
513323,1647.2961,0.06537201
513324,1662.0299,0.07525506
513325,1671.1108,0.0819771
513326,1643.9725,0.073667265
513327,1645.3757,0.07759279
513328,1645.1101,0.07375829
513330,1648.5005,0.055647094
513331,1646.624,0.0712454
513332,1671.023,0.05834346
513333,1663.7909,0.07375829
513334,1646.3921,0.12741129
513335,1663.703,0.05834346
513336,1662.7883,0.060992535
513337,1669.9733,0.061673887
513338,1662.3335,0.05891436
513339,1665.6674,0.07525506
513341,1651.5835,0.123167545
513342,1645.1101,0.07531223
513344,1637.7463,0.1389655
513345,1656.8556,0.0819771
513346,1669.8854,0.08309167
513347,1637.2417,0.06921823
513348,1653.4309,0.050326273
513349,1647.0623,0.05998842
513350,1667.2052,0.07763578
513351,1672.016,0.06592865
513352,1664.9478,0.07356489
513354,1667.2931,0.07525506
513357,1654.0284,0.095786914
513358,1639.9473,0.047980845
513359,1647.7616,0.05685924
513360,1646.0287,0.087950304
513361,1643.1323,0.068693645
513362,1646.0006,0.06933454
513363,1649.1726,0.08822893
513364,1662.2203,0.047616493
513365,1662.8438,0.050035965
513366,1662.3335,0.14282611
513367,1650.4904,0.047820102
513369,1660.3711,0.047729082
513370,1658.3818,0.14104055
513371,1660.9673,0.046335883
513372,1664.1371,0.07473228
513374,1665.8751,0.05976537
