NPLV,TST,C
512508,1669.8849,0.06798696
512509,1664.0187,0.07846178
512511,1671.1173,0.05154752
512512,1675.5139,0.0540299
512513,1673.4158,0.07599082
512514,1665.7999,0.056282505
512515,1668.7665,0.060885955
512516,1667.7509,0.0712923
512517,1668.9199,0.070811
512518,1664.029,0.06725169
512519,1649.8812,0.073630214
512520,1662.0608,0.061999205
512521,1659.662,0.060148023
512522,1657.6443,0.06695742
512523,1660.9255,0.0531742
512524,1647.6544,0.08718662
512525,1671.8105,0.046461463
512526,1663.731,0.061008666
512527,1654.6599,0.07611907
512528,1672.5869,0.06960986
512529,1675.3698,0.06379592
512531,1659.5114,0.05261635
512532,1666.9316,0.07042299
512533,1673.2802,0.06270279
512534,1669.0399,0.06065713
512535,1671.959,0.044196744
512536,1659.8613,0.074032314
512537,1666.0477,0.054078653
512538,1669.4075,0.04597355
512539,1678.9907,0.059754055
512540,1668.5702,0.06274383
512541,1670.7588,0.07026285
512542,1671.9875,0.06980666
512544,1670.8342,0.058485195
512545,1673.6504,0.056198176
512546,1659.7393,0.066776045
512547,1666.5012,0.055732954
512548,1668.0947,0.04795566
512549,1673.1132,0.060157187
512550,1665.2249,0.067707114
512551,1664.0419,0.0730686
512552,1651.7888,0.077801496
512553,1660.841,0.06728686
512554,1671.2445,0.0659424
512555,1660.8855,0.074859835
512556,1659.0813,0.083376795
512557,1664.3785,0.054937355
512558,1655.4196,0.061657935
512559,1649.6875,0.06624329
512560,1673.0944,0.06976868
512561,1655.3013,0.07433694
512562,1673.6631,0.07617192
512563,1653.6279,0.044148393
512564,1643.5642,0.06687433
512566,1656.2217,0.0600192
512567,1659.2699,0.04875505
512568,1660.2518,0.047715586
512569,1644.9714,0.047650285
512570,1650.0125,0.056496873
512571,1647.7502,0.07371695
512572,1660.9674,0.065787986
512573,1657.2329,0.065543056
512574,1659.1786,0.085001856
512575,1648.6418,0.08006258
512576,1644.1622,0.09068151
512577,1656.6852,0.058852877
512578,1655.4015,0.07003481
512579,1657.472,0.08633443
512580,1664.9338,0.06390264
512581,1656.4309,0.07861638
512582,1669.276,0.06275889
512583,1658.4436,0.068949446
512584,1668.0538,0.06570828
512585,1663.3024,0.063846156
512586,1654.7802,0.046644274
512588,1658.0183,0.066613086
512589,1651.6234,0.06988209
512591,1659.5316,0.07327468
512593,1660.0402,0.039920017
512594,1660.3075,0.074610986
512595,1670.6844,0.085398436
512596,1667.9701,0.07676821
512597,1676.3899,0.06575793
512598,1667.8431,0.051098473
512599,1659.0729,0.08945412
512600,1655.3296,0.06860362
512602,1653.7388,0.046271928
512603,1661.1742,0.08178611
512604,1672.9012,0.07566843
512605,1664.4502,0.07888297
512606,1664.0427,0.080305025
512607,1656.7257,0.09667308
512608,1647.6095,0.07301325
512609,1654.7781,0.0562733
512610,1653.1278,0.066923425
512612,1656.5172,0.06890739
512613,1654.1556,0.07327981
512614,1663.0095,0.054463387
512615,1648.5382,0.053088114
512617,1657.472,0.059787143
512619,1645.6318,0.032769673
512621,1666.3431,0.0724487
512626,1653.6681,0.07427306
512627,1653.9202,0.05618115
512628,1647.3085,0.061933536
512629,1666.3083,0.07140541
512630,1664.067,0.059599426
512631,1668.1449,0.08642049
512632,1671.457,0.06930253
512634,1658.1721,0.058582146
512635,1664.2028,0.08670764
512636,1665.4645,0.08389559
512637,1662.5094,0.04891211
512642,1662.2996,0.061979786
512644,1654.2385,0.04764622
512647,1663.0471,0.059690777
512649,1667.5221,0.051341217
512650,1680.0748,0.092392445
512651,1654.596,0.10245435
512652,1660.7914,0.101238586
512653,1673.4938,0.0800276
512654,1672.2588,0.110655524
512655,1648.9241,0.09127098
512656,1668.0629,0.082773015
512658,1657.4312,0.07030016
512659,1658.246,0.08091073
512660,1657.5186,0.067182906
512661,1663.0642,0.07981011
512662,1647.122,0.05970666
512665,1665.1752,0.08446545
512667,1676.104,0.08215638
512669,1660.508,0.07498834
512670,1663.9863,0.08708179
512671,1674.5756,0.071597174
512672,1669.4568,0.086055726
512674,1659.5215,0.08622094
512675,1666.2557,0.08953207
512676,1660.235,0.068277955
512677,1654.2559,0.072281
512678,1664.8085,0.07126122
512679,1660.5581,0.07714261
512680,1660.9083,0.059646446
512681,1656.3208,0.07020767
512682,1665.7599,0.07537812
512683,1673.5289,0.0727649
512684,1671.3918,0.09456753
512685,1667.9691,0.104784004
512686,1674.27,0.07716373
512687,1672.5823,0.07635852
512688,1668.3157,0.03820399
512689,1671.3999,0.051323947
512690,1672.0068,0.048706833
512691,1659.5249,0.039754905
512692,1682.4043,0.061980598
512693,1668.8992,0.045592308
512694,1661.9865,0.04129246
512695,1667.3727,0.06488029
512698,1670.2313,0.088611566
512699,1658.1147,0.12586427
512700,1652.7498,0.08622204
512701,1661.9066,0.07614253
512702,1672.122,0.07486146
512704,1662.8333,0.06813443
512705,1662.5674,0.079614855
512706,1665.4265,0.06969564
512707,1660.5854,0.08907727
512708,1665.4805,0.06696465
512709,1670.6984,0.071583144
512710,1676.045,0.07477114
512711,1664.9453,0.081633516
512712,1660.5854,0.07700854
512713,1673.8373,0.066021636
512714,1667.9894,0.062497735
512715,1665.9783,0.070150144
512716,1670.0134,0.059267055
512718,1659.3185,0.078516535
512719,1659.3185,0.07566235
512720,1664.1831,0.060683962
512721,1668.0432,0.075611666
512723,1647.5138,0.058379747
512725,1658.9354,0.06482815
512726,1655.318,0.08081123
512727,1656.9857,0.09014306
512728,1674.9148,0.082344405
512729,1656.374,0.07474796
512730,1654.7357,0.08954368
512731,1653.9897,0.09625219
512736,1641.2615,0.04820704
512737,1644.4945,0.043089807
512738,1670.1289,0.0386128
512739,1655.623,0.059621822
512740,1669.5674,0.05181227
512741,1670.726,0.036876813
512742,1669.5674,0.0587978
512743,1671.8105,0.08678275
512744,1671.8105,0.07308907
512745,1675.0021,0.075835854
512746,1661.2672,0.09707411
512747,1665.817,0.08462796
512748,1654.3971,0.061907865
512749,1672.1445,0.07668962
512750,1647.0238,0.08657834
512751,1655.8401,0.08970148
512752,1666.0897,0.068305485
512753,1652.4128,0.06947046
512754,1646.5509,0.06885743
512755,1658.9764,0.08340704
512756,1656.3005,0.07552194
512757,1679.4054,0.06737719
512758,1650.8727,0.05840145
512759,1651.6759,0.07322685
512760,1653.8207,0.07811803
512761,1653.1481,0.0799892
512762,1671.457,0.07182479
512763,1649.2179,0.06810331
512764,1661.6359,0.084691785
512765,1646.7904,0.066800855
512768,1647.8411,0.07941254
512769,1644.298,0.0576582
512775,1667.1803,0.050205316
512776,1681.0525,0.05532991
512777,1666.9635,0.06106267
512778,1663.0431,0.041040465
512782,1666.7527,0.07849391
512788,1662.376,0.12968951
512793,1657.0892,0.084069885
512796,1670.1449,0.09230092
512797,1649.9409,0.080932416
512799,1666.2725,0.066189915
512800,1661.9304,0.08569256
512801,1657.3994,0.1043464
512802,1667.4498,0.08121709
512803,1669.0039,0.08484731
512804,1658.0496,0.08026594
512805,1665.1859,0.21230844
512806,1649.5605,0.08577463
512807,1657.8838,0.09327914
512813,1662.8105,0.08636006
512814,1666.2725,0.08521157
512815,1652.144,0.08922789
512819,1662.7289,0.08569256
512821,1657.9777,0.07245686
512823,1675.3698,0.05692576
512824,1669.8608,0.06261765
512825,1658.8761,0.09145566
512826,1655.4901,0.08786631
512829,1632.9176,0.36682385
512830,1647.0981,0.1287567
512832,1654.2095,0.30497718
512833,1655.9955,0.09158953
512834,1665.1127,0.20399335
512836,1660.8431,0.09595798
512838,1655.0872,0.0786625
512839,1660.5763,0.057937272
512840,1653.4028,0.07504976
512841,1653.6884,0.07891875
512842,1656.5045,0.11120378
512843,1656.3761,0.041303508
512844,1651.0634,0.046126194
512845,1661.5801,0.06929615
512846,1660.8431,0.05477274
512847,1658.4669,0.04661668
512849,1650.7662,0.047872107
512850,1661.3893,0.0608598
512851,1661.1237,0.07719575
512852,1654.14,0.07226436
512853,1655.571,0.071838886
512854,1666.1097,0.042517874
512855,1673.8146,0.06596536
512856,1673.7491,0.09013812
512857,1689.1675,0.1979186
512858,1660.508,0.07257619
512859,1657.4368,0.0645518
512861,1673.8735,0.051623784
512862,1664.0555,0.038947817
512863,1679.15,0.06237897
512864,1651.244,0.04948145
512865,1654.7781,0.0487797
512866,1668.1453,0.0483493
512867,1668.5912,0.060281064
512868,1663.135,0.0491418
512869,1657.2479,0.043341685
512870,1663.4471,0.074559376
512871,1658.5774,0.06982294
512872,1654.4027,0.0949301
512873,1646.5146,0.06954013
512874,1664.4524,0.1014538
512876,1640.7814,0.04695231
512878,1665.8785,0.043344267
512882,1649.9409,0.08039347
512884,1664.7214,0.0793489
512885,1666.4368,0.088031515
512887,1667.4895,0.0818061
512888,1662.376,0.11415798
512891,1667.5426,0.09630333
512892,1666.2156,0.11501519
512893,1666.9436,0.069380365
512894,1656.5214,0.084683284
512897,1649.9409,0.0656179
512898,1666.3146,0.0909919
512899,1665.095,0.073731914
512900,1659.6425,0.051613916
512901,1657.6781,0.048282005
512902,1658.6166,0.04230921
512903,1676.4342,0.049359277
512904,1672.1172,0.0898103
512905,1649.915,0.064722516
512906,1660.7999,0.04440813
512907,1663.0205,0.07483771
512909,1655.9806,0.08925817
512910,1682.7816,0.0492994
512911,1660.3767,0.044554017
512913,1668.8456,0.07263336
512914,1663.1326,0.059794214
512915,1661.2966,0.035067633
512917,1657.4651,0.055965375
512918,1660.9083,0.052941356
512919,1651.6257,0.06591301
512923,1654.1451,0.06175262
512925,1646.7361,0.08403387
512929,1658.8135,0.059888523
512931,1648.3961,0.04274078
512933,1676.902,0.06021984
512934,1664.7871,0.04887574
512935,1674.5094,0.049773954
512936,1667.8905,0.055676617
512937,1658.3154,0.057340045
512938,1670.0686,0.06080025
512939,1675.4081,0.0955021
512940,1663.1232,0.056833748
512942,1660.508,0.05411539
512943,1662.0935,0.108903065
512945,1673.9384,0.07090169
512946,1669.3237,0.0537316
512947,1664.0991,0.04908845
512949,1668.8373,0.06745011
512951,1646.6888,0.034861993
512952,1653.9115,0.06714449
512953,1664.0823,0.07641589
512954,1642.8264,0.06535008
512955,1660.8494,0.036780454
512958,1667.1969,0.071219
512959,1658.4631,0.04893299
512961,1651.1119,0.060066354
512962,1655.4988,0.061216395
512963,1654.6354,0.04674748
512965,1666.1775,0.03602128
512966,1672.864,0.050090678
512967,1670.4437,0.054521073
512970,1670.2318,0.050561395
512973,1664.8799,0.27886865
512974,1646.8977,0.11240769
512975,1659.0112,0.05875765
512976,1663.3824,0.06784673
512977,1664.4614,0.054469064
512978,1653.6066,0.05436041
512979,1660.8701,0.07283051
512980,1659.4879,0.15438469
512982,1662.2319,0.058753252
512984,1649.613,0.0434082
512986,1664.5282,0.0537378
512990,1657.4932,0.061583772
512991,1657.487,0.053246576
512992,1661.2545,0.051044617
512993,1654.9532,0.05082857
512994,1653.5497,0.05741383
512995,1660.8494,0.058081426
512999,1657.3785,0.115292974
513000,1658.0791,0.07343539
513001,1645.6624,0.06984203
513002,1638.9785,0.05328052
513003,1659.1489,0.08218818
513004,1641.5381,0.047401626
513005,1647.6249,0.072908096
513006,1646.6313,0.07806979
513007,1650.8733,0.06716843
513008,1663.9486,0.08593039
513009,1641.4915,0.06378977
513010,1648.8225,0.058350194
513013,1650.3698,0.06463804
513015,1664.3337,0.043506403
513016,1645.2394,0.07421949
513017,1659.9178,0.05151193
513018,1654.4398,0.07311031
513019,1649.1891,0.06691985
513020,1638.893,0.06181695
513021,1653.8567,0.07829274
513022,1654.8063,0.07043265
513023,1653.0725,0.07662951
513024,1663.8302,0.12089688
513025,1661.021,0.07590639
513028,1655.7866,0.05772031
513029,1654.2137,0.06013757
513030,1661.4822,0.047926743
513034,1654.4397,0.057349984
513036,1655.8926,0.046307687
513038,1653.2012,0.055323396
513042,1665.0154,0.06349209
513047,1647.8628,0.04743604
513049,1658.5405,0.053746987
513051,1667.3834,0.047224943
513056,1659.4146,0.06433232
513057,1662.1454,0.05905842
513058,1649.8138,0.057908144
513059,1659.2831,0.07963483
513060,1664.5599,0.043738373
513061,1662.0297,0.06797885
513062,1675.4835,0.06688777
513064,1670.8615,0.07059497
513065,1655.8839,0.052301157
513066,1664.47,0.113733314
513067,1675.207,0.109650806
513068,1670.972,0.06781636
513069,1656.3599,0.071067564
513070,1661.6229,0.06834714
513072,1655.0088,0.069837704
513073,1658.5479,0.07156848
513074,1656.5413,0.08868772
513075,1650.1594,0.10451509
513078,1653.5546,0.052969776
513079,1650.0331,0.045446295
513080,1655.043,0.06426831
513081,1658.3396,0.07623413
513082,1682.5416,0.07533462
513083,1677.1394,0.080843456
513084,1661.3801,0.115120366
513085,1638.9255,0.07678963
513087,1657.4192,0.070794426
513088,1638.8467,0.06595748
513089,1669.9528,0.088812746
513091,1668.9879,0.0623576
513092,1665.7429,0.07140148
513093,1660.7065,0.06264955
513094,1669.0764,0.073517144
513096,1675.0687,0.07601496
513097,1669.7096,0.07447515
513098,1662.0754,0.065834776
513099,1660.8701,0.07589471
513100,1653.9875,0.074516565
513101,1658.2302,0.06038227
513102,1650.0824,0.051610358
513103,1669.2487,0.065566055
513105,1650.6194,0.07164785
513106,1649.9799,0.07310948
513107,1646.7092,0.097461104
513108,1640.4822,0.04016997
513109,1642.4137,0.05432197
513110,1660.9547,0.06427124
513111,1658.5178,0.067033805
513112,1654.9106,0.10903167
513113,1660.4965,0.05502382
513114,1651.6176,0.052761227
513115,1654.9657,0.06108135
513116,1652.1699,0.05131991
513117,1656.0732,0.05374614
513118,1660.2817,0.05300856
513119,1650.6234,0.08975961
513120,1649.3907,0.07390786
513121,1646.5201,0.07190365
513122,1654.5121,0.070547506
513123,1658.3933,0.08046296
513124,1652.0776,0.07608389
513125,1650.9954,0.10866459
513126,1655.7017,0.06799767
513127,1650.0083,0.08552668
513129,1656.5563,0.081950426
513131,1653.52,0.0735557
513134,1649.7367,0.13081376
513136,1652.8656,0.09633945
513139,1668.7606,0.06569481
513140,1657.4845,0.08325207
513141,1662.4326,0.055403545
513143,1663.842,0.106033094
513144,1669.6666,0.12568368
513149,1670.4636,0.09413178
513150,1662.3215,0.13930178
513151,1649.1818,0.08189962
513153,1644.5502,0.068067245
513154,1667.5063,0.111605436
513155,1666.5587,0.07929161
513156,1657.4235,0.088617586
513158,1652.0487,0.13426007
513160,1652.9565,0.099317975
513161,1666.6288,0.07338099
513162,1673.6083,0.099835336
513163,1662.7405,0.05802818
513164,1677.1799,0.07043663
513165,1643.8447,0.09505305
513166,1668.3905,0.061611295
513167,1662.4137,0.06204771
513168,1661.1215,0.06338312
513169,1668.8439,0.094956964
513172,1662.5786,0.039499737
513173,1653.9757,0.041398033
513177,1658.4363,0.074650735
513178,1670.8728,0.14406613
513179,1657.5366,0.05772191
513181,1652.275,0.12115294
513184,1647.2048,0.10722335
513185,1645.019,0.090318345
513186,1674.8174,0.055834115
513187,1667.6134,0.058209714
513188,1665.3556,0.07919326
513189,1649.68,0.06175704
513190,1644.2648,0.08109341
513191,1662.6212,0.13428389
513192,1649.6271,0.13171668
513193,1653.5533,0.12895723
513194,1656.2172,0.09241351
513195,1650.8771,0.11872663
513196,1645.7428,0.2010626
513197,1657.5463,0.034280505
513198,1669.0537,0.055803504
513199,1654.2114,0.05060082
513200,1662.8986,0.09127771
513203,1654.3352,0.13702655
513205,1644.7466,0.12969486
513206,1658.0715,0.11993707
513207,1652.5999,0.11970436
513209,1642.7145,0.116627425
513210,1653.9542,0.056994475
513211,1682.3295,0.04652843
513212,1682.1991,0.05872131
513213,1679.888,0.0967497
513214,1669.0042,0.03528619
513215,1659.6501,0.049096268
513217,1656.2141,0.0413231
513218,1662.8336,0.05532519
513221,1648.9612,0.09356157
513222,1662.1832,0.072275765
513224,1669.6473,0.041822314
513225,1660.1274,0.04168335
513226,1669.9547,0.05023004
513227,1668.9812,0.05154722
513228,1659.6501,0.08100249
513229,1663.733,0.05944749
513230,1663.3308,0.110232815
513231,1651.0056,0.12166352
513232,1649.2097,0.14802124
513233,1676.4076,0.10634587
513234,1664.2181,0.13507533
513235,1641.9878,0.049323726
513236,1648.6584,0.1257335
513237,1670.6124,0.053234212
513238,1654.585,0.13821757
513239,1662.9309,0.121415876
513240,1666.3639,0.13379529
513241,1668.6786,0.09919253
513242,1652.3232,0.13090265
513243,1657.7709,0.116175674
513244,1646.6953,0.08509866
513245,1646.6664,0.08329017
513246,1660.0774,0.08193913
513247,1656.1757,0.15363804
513249,1662.9642,0.10737989
513250,1665.693,0.06967282
513251,1642.0544,0.05773786
513252,1665.1812,0.055348396
513253,1639.8055,0.1124676
513254,1658.4878,0.059941974
513255,1649.2511,0.11271037
513256,1659.6501,0.118570454
513257,1637.135,0.10396443
513259,1659.4646,0.095703796
513260,1678.3586,0.069145314
513261,1660.0795,0.043297295
513262,1681.1569,0.0426202
513263,1643.7195,0.09954183
513264,1644.2653,0.15585883
513265,1664.5057,0.056017946
513266,1647.5604,0.13926093
513267,1647.9193,0.05288641
513268,1647.9193,0.079340704
513269,1647.9081,0.09263858
513270,1649.3129,0.11152266
513271,1647.6355,0.08358656
513272,1657.2218,0.06325724
513273,1671.241,0.08397669
513274,1653.5402,0.061939694
513275,1663.0021,0.09482889
513278,1659.0931,0.06837245
513281,1675.1211,0.16996543
513282,1678.6278,0.06826423
513283,1692.1638,0.11695296
513284,1668.3918,0.14021656
513285,1668.5529,0.11823774
513286,1666.2965,0.044820447
513287,1640.7017,0.051745236
513288,1664.706,0.0458117
513289,1650.3214,0.04552021
513290,1658.4386,0.048668865
513292,1676.3213,0.06095121
513293,1659.1819,0.044226415
513294,1658.2694,0.11134997
513297,1659.0862,0.10822487
513299,1673.7872,0.20796925
513301,1663.5227,0.07761038
513302,1653.432,0.114747696
513303,1652.7897,0.10569483
513304,1639.6917,0.0859928
513305,1647.6973,0.11095688
513307,1649.6271,0.08780693
513309,1661.6661,0.058451265
513310,1652.164,0.120458946
513311,1649.6913,0.11310765
513313,1663.2368,0.049662657
513316,1656.3269,0.07474678
513317,1654.6952,0.17718379
513318,1662.4534,0.13735966
513319,1655.4661,0.08201199
513320,1658.7266,0.12635264
513321,1658.4756,0.11539967
513322,1666.677,0.1010821
513323,1648.4384,0.15329863
513324,1668.2466,0.12386657
513325,1674.1967,0.09151854
513326,1644.216,0.0679309
513327,1657.0568,0.07742886
513328,1651.6439,0.105729386
513330,1649.7368,0.10366489
513331,1654.118,0.1094104
513332,1664.317,0.04884981
513333,1665.0114,0.049074966
513334,1647.8411,0.08740617
513335,1664.7465,0.05107098
513336,1650.0732,0.05330099
513337,1663.4248,0.06920731
513338,1660.5845,0.060305186
513339,1661.4926,0.07556345
513341,1649.6383,0.12695909
513342,1652.7897,0.110419
513344,1647.4822,0.14049715
513345,1661.5732,0.17847723
513346,1659.5916,0.09135051
513347,1639.7816,0.082282074
513348,1657.2361,0.0995087
513349,1655.4019,0.086679734
513350,1659.6333,0.062005166
513351,1678.2087,0.07207069
513352,1661.8547,0.11774303
513354,1660.8495,0.09197723
513357,1658.9753,0.12231994
513358,1649.8169,0.09833542
513359,1663.0569,0.0802018
513360,1649.1017,0.07098115
513361,1648.5455,0.06415452
513362,1649.9293,0.052562397
513363,1653.5919,0.065148
513364,1665.7242,0.030582689
513365,1663.0968,0.06666091
513366,1655.5344,0.055170313
513367,1661.1294,0.051101238
513369,1668.8315,0.05126417
513370,1666.0691,0.08163239
513371,1669.3508,0.05668274
513372,1665.426,0.104406156
513374,1666.1912,0.07110809
